filename,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
Jn_Peter,0,1,1,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,3,1,0,1,0,1,0,0,0
Jn_PrinceHenry,12,18,57,10,7,10,10,7,34,28,24,7,13,13,2,19,49,23,6,11,30,20,50,8,13,0,10,33,42,2,61,7,5,14,18,19,5,26,0
Jn_QueenEleanor,32,40,128,17,24,41,28,10,58,70,28,25,12,20,11,24,69,40,11,36,59,47,105,9,19,4,18,67,70,17,73,4,7,25,28,29,11,21,0
Jn_RobertFaulconbridge,16,19,40,6,1,22,10,5,23,28,19,17,7,15,3,17,33,21,6,10,21,33,35,3,1,1,8,17,23,4,36,6,4,9,11,18,1,24,0
Jn_Salisbury,65,88,366,80,38,78,69,17,180,150,105,87,55,73,27,68,219,130,18,89,151,106,254,32,58,0,76,187,197,22,256,30,14,91,91,91,32,109,2
LLL_Armado,89,134,522,96,44,165,107,29,205,205,136,114,88,93,54,92,333,189,19,126,222,203,317,41,67,15,103,262,263,41,390,29,21,89,133,142,46,117,2
LLL_Berowne,251,338,1137,299,104,428,229,59,578,463,403,300,284,285,130,258,742,482,66,329,593,425,955,105,222,15,245,678,706,94,959,96,72,306,311,409,133,457,5
LLL_Boy,59,95,294,78,25,78,62,16,112,114,68,88,51,57,30,61,172,99,11,61,124,107,197,28,45,2,51,160,161,19,227,24,9,85,64,80,68,92,0
LLL_Boyet,110,162,418,99,42,145,104,31,234,209,177,125,99,97,46,155,330,170,25,135,212,185,352,32,87,5,100,286,251,36,345,28,20,117,95,134,54,191,4
LLL_Costard,83,142,347,78,31,124,66,14,153,162,105,150,83,94,39,74,245,143,12,85,173,176,297,33,96,4,71,192,212,47,297,35,22,95,64,130,48,101,0
LLL_Dull,8,19,68,13,2,15,10,3,33,25,17,15,16,12,1,12,32,17,2,22,32,19,50,0,13,0,12,22,33,4,41,5,3,17,2,20,10,28,2
LLL_Dumaine,22,46,139,36,9,55,23,7,82,51,53,46,36,46,12,34,71,50,14,30,83,74,97,12,29,1,35,80,66,10,96,15,8,40,34,44,11,45,0
LLL_Forester,7,4,12,1,0,4,3,1,5,3,8,1,2,4,0,3,8,2,1,2,0,8,11,2,2,0,2,8,4,1,12,2,0,3,1,3,4,2,0
LLL_Holofernes,67,96,450,73,21,88,57,14,153,136,103,112,71,81,44,71,238,124,28,96,167,114,307,19,51,5,90,162,208,38,254,21,20,84,80,80,44,104,4
LLL_Jaquenetta,8,7,16,4,2,7,7,2,16,9,11,12,6,6,11,4,11,12,1,2,7,10,13,1,4,0,3,17,22,0,15,0,4,5,5,9,8,7,0
LLL_Katherine,27,26,98,34,4,30,15,10,57,26,28,16,23,28,12,26,51,44,4,27,54,45,76,9,23,0,15,62,47,14,69,10,4,34,25,20,26,22,0
LLL_King,136,207,598,140,79,198,111,49,338,263,225,160,132,136,49,144,387,243,27,158,262,271,501,36,113,3,128,391,363,69,503,52,29,160,160,217,101,211,5
LLL_LORDS.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0
LLL_Longaville,27,36,120,23,14,58,36,8,71,54,37,37,33,31,18,32,76,62,2,31,65,49,93,9,28,1,28,78,79,16,107,9,9,37,31,37,17,48,0
LLL_Marcade,3,3,5,2,0,4,1,0,4,3,1,1,2,2,1,1,6,3,0,1,2,7,3,3,2,0,0,4,3,0,3,0,0,2,3,0,2,3,0
LLL_Maria,18,28,56,24,10,17,14,2,33,28,21,13,17,20,7,18,56,20,6,15,43,33,52,5,17,3,14,44,44,5,63,8,4,16,10,26,10,27,0
LLL_Nathaniel,42,49,137,24,11,43,28,8,77,61,58,49,21,33,10,23,71,61,3,38,73,40,111,17,20,2,31,77,77,11,108,21,11,39,34,45,16,46,1
LLL_Princess,121,152,501,153,71,143,117,41,309,217,216,152,152,132,72,121,367,213,22,158,278,201,418,54,100,2,125,361,320,50,461,46,33,154,144,207,89,189,4
LLL_Rosaline,59,125,288,74,31,108,67,27,182,160,110,98,88,94,35,76,240,105,11,92,146,137,266,35,53,4,63,172,180,25,284,17,27,110,68,144,61,127,4
LLL_Spring,8,0,30,5,0,4,2,1,22,9,19,7,3,4,0,3,6,15,0,22,9,12,19,2,4,0,5,19,12,1,11,0,1,13,6,6,2,10,0
LLL_Winter,5,2,28,8,5,7,10,0,21,13,14,2,3,3,3,5,18,12,2,9,23,7,32,7,12,0,5,15,13,1,13,3,1,2,0,9,0,16,0
Lr_ATTENDANTS.ALBANY,2,0,5,2,0,1,1,0,6,1,5,4,3,2,0,7,8,5,0,3,5,3,4,0,2,1,4,4,6,2,7,0,0,0,1,0,2,5,0
Lr_ATTENDANTS.CORDELIA.1,11,13,42,9,3,3,5,3,23,16,9,15,9,5,4,17,30,23,2,12,19,15,35,4,8,1,11,23,25,6,31,2,3,13,10,15,7,16,0
Lr_ATTENDANTS.LEAR.0.3,6,10,28,12,0,15,5,2,18,8,10,10,6,6,2,7,16,11,3,6,11,15,33,4,4,0,4,14,16,1,24,2,1,7,1,9,7,10,0
Lr_ATTENDANTS.X.1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Lr_ATTENDANTS.X.2,1,1,7,2,0,2,2,0,2,4,3,2,1,2,0,0,3,2,0,1,1,4,6,0,2,0,3,4,4,0,3,0,0,3,3,2,2,2,0
Lr_ATTENDANTS.X.3,0,6,35,7,1,12,7,5,15,22,12,9,8,8,1,8,25,7,3,10,18,10,29,4,3,0,2,17,13,0,22,3,3,8,5,19,4,12,0
Lr_ATTENDANTS.X.4,18,12,54,9,2,13,8,5,33,18,23,30,14,18,3,20,40,27,3,17,22,28,51,4,16,1,18,38,50,12,55,5,8,8,11,20,2,21,0
Lr_Albany,62,65,256,56,29,84,45,14,135,132,115,95,65,65,24,72,168,89,15,56,117,109,182,15,48,1,58,165,163,22,218,8,11,68,75,74,44,97,0
Lr_Burgundy,4,9,25,6,0,6,4,3,10,6,5,7,3,3,2,6,7,5,1,6,9,7,20,1,6,3,5,12,14,3,10,1,0,4,4,2,5,4,0
Lr_Cordelia,55,78,164,58,22,92,42,14,127,82,67,67,35,51,23,56,128,82,10,54,103,98,170,22,41,2,36,113,128,23,160,14,19,48,49,59,32,73,1
Lr_Cornwall,41,51,168,57,35,62,35,20,87,73,69,69,48,56,22,67,119,82,7,52,94,81,143,14,36,0,39,125,129,16,165,13,4,44,47,51,35,59,0
Lr_Curan,4,4,23,9,0,5,4,1,12,11,4,6,3,3,3,9,11,6,0,5,7,6,22,0,3,0,1,11,8,0,9,0,0,9,8,10,8,4,0
Lr_Doctor,4,12,28,5,3,6,4,2,16,11,10,12,9,4,5,15,31,17,3,12,17,27,15,4,7,0,9,12,17,1,26,1,2,10,6,10,6,15,0
Lr_Edgar,188,229,706,158,86,268,180,42,434,347,248,196,136,210,82,230,441,264,34,199,352,357,563,77,137,7,189,450,442,41,590,64,67,165,148,185,79,235,2
Lr_Edmund,160,207,667,130,55,248,137,51,379,283,198,212,122,152,48,169,419,218,35,166,253,276,549,48,83,7,138,321,374,58,500,44,38,152,151,155,74,203,7
Lr_Fool,80,164,346,104,72,152,90,19,197,234,173,96,78,107,51,120,223,155,7,119,230,159,359,36,80,5,56,210,182,32,345,18,25,93,60,143,29,162,1
Lr_France,14,16,68,13,6,14,17,9,33,24,24,19,14,20,9,9,46,25,4,16,25,27,49,4,9,2,9,41,43,8,66,4,5,15,22,14,8,23,0
Lr_Gloucester,119,197,608,138,69,227,143,45,428,276,261,190,134,172,74,204,451,246,25,214,310,295,524,54,117,10,112,343,346,50,497,37,52,171,139,157,79,214,6
Lr_Goneril,81,148,373,100,32,134,74,33,217,136,133,129,76,103,29,123,239,114,12,100,187,169,339,22,75,3,66,229,254,32,328,24,27,116,83,104,78,132,1
Lr_Herald,5,4,25,4,1,2,2,0,10,7,7,5,4,3,4,4,14,7,0,2,9,9,18,0,3,0,5,10,9,0,13,1,0,2,4,6,4,6,0
Lr_Kent,136,217,631,181,68,228,131,50,361,266,224,209,144,148,89,165,413,214,30,195,331,305,554,73,152,8,120,400,404,63,529,36,44,213,160,147,121,207,5
Lr_Lear,348,419,1242,337,240,519,289,100,740,658,470,491,309,331,171,338,769,555,69,442,690,593,1097,118,271,23,275,758,797,122,1128,99,86,369,300,398,187,433,10
Lr_MESSENGERS.X.1,4,11,30,12,3,9,7,1,25,15,13,12,6,7,9,16,24,6,1,10,14,23,20,3,7,0,7,21,21,1,30,5,4,5,6,7,1,8,0
Lr_MESSENGERS.X.2,2,1,2,0,1,0,1,1,1,1,0,1,0,0,0,0,3,0,0,0,0,3,1,1,0,0,1,3,0,1,1,0,0,1,0,0,0,2,0
Lr_MESSENGERS.X.3,0,0,1,1,0,1,0,0,5,0,2,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Lr_OldMan,4,8,7,5,2,5,4,0,8,5,7,3,2,2,2,6,7,3,0,2,5,9,11,1,2,0,1,10,3,0,11,0,2,3,2,4,5,6,0
Lr_Oswald,33,45,109,28,18,51,17,10,93,57,51,40,30,23,13,58,77,58,3,22,64,103,82,11,28,3,29,66,68,7,105,6,6,20,34,32,5,38,1
Lr_Regan,68,106,316,88,39,116,57,23,190,125,124,149,72,87,36,117,227,130,19,77,156,183,277,22,80,2,77,199,246,32,315,22,23,120,87,84,77,117,3
Lr_SERVANTS.0.1,5,8,15,5,1,9,4,4,15,4,6,6,4,3,1,7,10,2,0,4,8,8,18,1,4,0,1,7,11,1,8,0,0,9,8,5,8,1,0
Lr_SERVANTS.0.2,1,2,10,0,1,2,1,0,9,3,9,2,0,3,2,3,7,2,0,3,9,5,6,1,2,0,0,2,5,0,7,1,2,4,1,4,0,2,0
Lr_SERVANTS.0.3,1,1,10,3,2,4,1,1,6,3,6,2,1,4,2,4,7,3,0,2,10,5,9,2,2,0,2,1,6,1,6,1,0,2,4,3,0,3,0
Lr_SOLDIERS.CAPTAINS.1,2,2,1,3,0,5,1,0,6,0,0,1,0,1,0,0,2,2,0,3,3,2,3,0,1,0,0,5,1,0,5,0,0,2,0,1,0,1,0
Lr_SOLDIERS.CAPTAINS.2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0
MM_Abhorson,6,8,26,14,3,4,8,1,11,7,7,15,3,17,4,9,38,20,1,17,18,15,15,4,5,0,6,24,20,0,33,8,3,17,2,7,13,7,0
MM_Angelo,132,198,604,174,59,231,147,45,310,256,232,173,144,131,64,132,356,253,31,157,269,287,491,55,117,5,134,358,398,57,582,43,43,166,145,179,101,185,2
MM_Barnardine,9,10,16,9,3,18,5,0,12,9,7,4,10,6,2,7,17,8,0,6,9,11,23,5,4,1,5,20,14,1,27,2,0,12,4,14,6,4,1
MM_Bawd,10,14,73,17,9,18,15,7,40,25,19,13,9,8,7,19,48,23,4,15,27,33,36,1,8,0,8,26,28,6,46,4,5,13,8,37,6,26,0
MM_Boy,0,2,12,3,0,3,5,0,6,6,2,1,7,1,2,0,7,6,0,4,8,3,9,2,4,0,1,6,10,0,8,0,0,1,5,4,0,5,0
MM_Claudio,31,61,225,35,21,67,51,14,110,84,75,71,44,51,17,46,141,96,7,58,103,79,179,13,46,3,46,100,123,20,177,18,10,64,47,68,16,58,0
MM_Duke,313,572,1738,460,163,478,387,115,917,716,620,526,301,454,152,540,1192,663,107,499,768,671,1372,136,365,10,365,1023,1014,153,1413,131,110,600,417,425,393,530,17
MM_Elbow,30,46,140,47,28,43,43,8,72,57,47,48,21,43,11,51,121,60,2,46,42,60,101,13,15,1,32,80,88,15,91,10,14,39,25,54,28,47,1
MM_Escalus,79,117,373,101,28,83,78,14,171,127,129,111,63,86,33,119,260,136,21,91,174,170,284,27,77,5,101,201,208,30,311,26,24,162,87,122,99,81,0
MM_FriarPeter,9,26,78,23,6,18,13,3,40,21,23,16,14,22,4,38,46,34,7,18,34,37,59,3,13,3,17,51,47,6,58,5,5,18,14,20,14,24,0
MM_FriarThomas,0,4,7,5,0,1,0,0,10,2,3,0,3,1,3,1,7,4,2,1,7,4,7,0,1,0,2,9,8,0,6,0,1,3,2,2,4,1,0
MM_Froth,1,5,7,6,0,6,2,0,9,1,4,5,1,2,1,2,13,7,0,3,2,5,18,1,5,0,4,9,6,1,6,1,1,5,4,2,3,4,0
MM_GENTLEMEN.1,9,16,55,14,11,12,8,2,16,22,17,6,5,12,7,8,28,20,2,12,22,13,33,11,6,0,15,30,20,6,39,4,3,5,17,11,2,16,0
MM_GENTLEMEN.2,2,6,11,2,4,6,1,2,8,8,5,5,4,1,0,4,8,8,1,1,5,3,10,1,3,0,5,9,11,1,19,3,0,6,1,3,3,6,0
MM_Isabella,151,293,792,176,66,275,207,46,433,317,287,238,124,176,69,220,528,316,68,196,350,340,587,64,162,5,188,442,449,59,688,64,65,206,172,194,115,251,4
MM_Juliet,2,6,19,2,0,8,1,1,10,7,6,4,4,4,1,3,12,8,2,3,11,11,11,2,3,1,3,8,6,3,14,0,2,6,4,2,2,5,0
MM_Justice,0,2,4,1,0,1,1,0,1,0,1,1,0,0,0,1,3,1,1,1,4,1,2,1,1,0,0,2,2,0,0,1,0,1,2,0,1,1,0
MM_Lucio,123,171,567,148,52,206,135,20,342,248,191,149,107,145,65,184,421,256,28,149,259,248,429,65,123,2,136,341,295,43,455,34,52,185,128,183,75,201,0
MM_Mariana,25,43,105,34,12,72,39,8,86,35,35,24,19,28,7,39,72,51,7,36,69,89,107,8,30,0,14,60,55,4,69,10,8,35,19,33,19,56,0
MM_Messenger,4,5,9,5,0,4,1,1,4,7,1,7,2,3,1,1,7,2,1,3,4,9,7,0,3,0,0,7,10,0,14,1,1,2,2,1,2,2,0
MM_Nun,8,3,18,4,1,2,3,0,2,6,8,2,5,5,1,5,12,6,2,5,4,9,19,0,3,1,5,8,12,2,13,0,0,10,5,2,13,8,0
MM_Pompey,59,123,304,97,30,92,84,22,179,101,106,145,61,87,29,94,204,132,12,75,110,124,256,49,42,1,74,194,196,31,233,21,38,92,77,82,88,93,1
MM_Provost,54,101,321,106,11,85,55,6,184,92,106,87,42,80,21,116,238,130,21,96,150,145,238,19,63,1,67,185,144,26,224,23,18,88,78,69,69,90,1
MM_SERVANTS.1,1,3,11,0,0,3,1,0,4,2,5,4,1,0,0,5,9,4,0,5,4,4,3,1,0,0,0,3,9,0,7,0,0,5,3,2,3,8,0
MND_Bottom,97,172,462,122,44,204,88,22,257,184,153,129,125,104,56,105,283,191,8,159,258,239,351,43,83,6,93,302,262,42,414,38,47,158,96,166,86,136,3
MND_Demetrius,78,64,214,67,36,120,47,17,148,127,96,74,41,64,20,73,156,113,5,73,143,111,209,11,58,0,42,152,132,23,199,14,27,75,48,76,38,60,3
MND_Egeus,4,26,80,21,7,42,16,8,53,32,20,25,12,16,8,30,56,39,2,15,37,41,60,8,8,1,8,40,43,10,55,8,5,22,25,19,8,19,0
MND_FAIRIES.TITANIA,4,0,22,4,4,12,8,2,6,4,6,6,2,0,2,2,8,8,0,2,26,8,12,2,2,0,2,8,8,0,4,0,2,0,4,6,0,0,0
MND_FAIRIES.TITANIA.0.1,10,1,31,7,5,13,12,3,12,5,10,10,4,1,3,7,13,16,1,7,30,11,31,5,5,0,6,16,18,0,12,1,2,5,5,10,2,4,0
MND_FAIRIES.TITANIA.0.2,4,1,27,5,5,12,8,2,7,4,9,6,3,1,2,3,9,8,0,2,30,8,18,2,2,0,2,8,11,0,6,0,2,1,4,9,0,1,0
MND_FAIRIES.TITANIA.1,13,10,39,8,2,14,11,1,27,24,18,29,12,11,7,13,16,23,0,20,25,19,34,4,16,0,10,33,24,5,23,5,4,14,14,12,7,13,0
MND_FAIRIES.TITANIA.Cobweb,1,1,1,0,0,1,2,0,2,0,3,0,1,0,1,1,0,2,0,1,2,0,1,0,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0
MND_FAIRIES.TITANIA.Mote,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
MND_FAIRIES.TITANIA.Mustardseed,0,1,2,1,0,1,0,0,2,0,2,0,1,0,1,1,1,2,0,0,3,0,1,0,1,0,0,3,1,1,1,0,0,0,0,4,1,0,0
MND_FAIRIES.TITANIA.Peaseblossom,0,1,1,1,0,0,0,0,2,0,3,0,1,0,1,1,0,3,0,0,3,1,0,0,1,0,0,4,0,1,1,0,0,0,0,2,0,0,0
MND_Flute,16,27,73,20,5,35,10,3,49,28,30,18,17,15,8,29,54,40,1,30,48,45,52,10,20,0,17,42,51,2,70,12,9,19,23,23,8,37,0
MND_Helena,102,148,418,127,43,172,84,32,261,133,154,118,78,115,43,111,246,229,20,120,227,223,405,35,116,9,85,259,246,42,345,39,38,169,111,142,120,142,2
MND_Hermia,60,109,263,61,41,168,66,16,186,122,112,119,70,74,36,92,170,155,12,78,165,170,265,23,79,2,72,162,213,17,250,21,18,94,67,102,44,94,0
MND_Hippolyta,11,14,77,14,6,27,15,8,41,31,17,18,12,9,10,16,41,29,6,19,30,25,67,5,10,0,8,30,40,9,41,4,5,14,21,20,5,24,0
MND_Lysander,71,91,340,84,48,154,55,14,191,144,130,81,64,78,22,125,201,191,14,79,181,150,282,26,72,5,62,216,176,26,265,42,23,100,98,102,39,107,3
MND_Oberon,75,115,432,71,68,147,99,27,224,233,162,116,94,103,42,101,283,191,12,126,227,160,344,34,44,7,74,223,243,47,309,34,17,83,92,135,25,111,5
MND_Philostrate,5,11,36,19,4,16,8,8,26,15,25,17,12,11,3,10,38,15,0,9,29,21,45,4,7,2,14,35,27,2,36,4,0,7,9,17,6,19,0
MND_Quince,48,91,228,66,23,48,61,18,130,90,64,70,56,41,15,46,158,94,7,61,133,100,210,19,39,4,51,126,123,25,220,23,14,102,36,80,59,81,0
MND_RobinGoodfellow,69,124,361,91,60,130,76,9,228,160,124,79,50,92,40,104,190,147,11,94,187,144,325,34,64,4,78,237,184,31,237,35,21,62,59,95,18,113,1
MND_Snout,9,15,43,14,3,13,8,5,20,25,6,12,9,6,2,7,32,14,1,7,23,11,34,5,9,0,8,19,25,2,29,8,2,10,8,19,3,9,0
MND_Snug,5,14,30,14,3,12,4,1,19,12,11,7,8,13,3,7,18,12,3,6,20,20,29,2,5,1,8,27,20,1,21,3,2,9,4,6,4,12,0
MND_Starveling,2,9,19,7,3,8,3,0,11,15,6,4,1,2,2,6,14,11,0,3,7,14,16,2,0,0,5,7,13,0,18,2,1,11,6,4,2,7,0
MND_Theseus,71,145,562,116,40,115,92,28,241,199,179,122,88,108,45,99,314,206,35,135,230,197,416,59,67,12,102,275,246,43,344,42,24,125,123,133,70,166,3
MND_Titania,57,70,305,66,46,96,46,20,152,151,94,69,52,79,23,60,168,125,20,64,130,123,234,35,37,6,62,162,157,16,186,13,5,53,56,98,18,96,1
MV_ATTENDANTS.BASSANIO.Leonardo,1,1,1,1,0,1,2,0,3,0,2,3,0,0,0,2,3,2,0,1,1,1,4,0,0,0,0,1,3,1,1,0,0,0,1,1,1,1,0
MV_ATTENDANTS.PORTIA.Balthazar,0,1,3,1,0,1,0,0,2,1,0,0,0,0,1,0,1,2,0,1,1,2,3,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
MV_ATTENDANTS.PORTIA.Stephano,2,3,12,4,2,6,8,0,10,1,5,6,7,3,0,6,8,7,0,3,5,9,9,1,2,0,3,13,5,2,10,1,0,1,1,4,2,5,0
MV_Antonio,79,119,365,107,25,134,74,32,207,140,146,67,80,101,35,106,222,149,24,106,170,166,296,19,58,2,74,233,184,22,306,25,12,128,90,99,64,105,3
MV_Arragon,22,43,132,21,14,55,33,24,69,46,60,39,12,27,15,34,69,59,6,27,63,70,92,7,20,3,19,61,53,13,112,7,4,47,34,44,6,49,2
MV_Bassanio,130,183,666,139,53,269,161,55,398,265,245,169,122,196,67,134,445,281,25,143,310,291,549,79,136,5,120,373,359,61,509,67,44,217,165,208,108,185,4
MV_Duke,27,56,173,37,18,38,21,11,67,71,50,54,29,36,15,40,98,54,11,56,63,72,130,9,29,2,27,88,84,17,139,9,2,41,34,30,26,34,1
MV_Gratiano,73,133,324,80,30,140,66,16,194,160,114,84,60,83,40,85,198,124,36,90,176,135,275,37,62,8,60,184,153,28,267,22,29,105,80,108,55,92,1
MV_Jessica,34,57,170,37,10,67,32,15,101,64,69,48,27,42,10,57,104,74,4,37,94,83,134,11,31,2,23,81,86,15,123,12,18,48,45,52,23,59,0
MV_LanceletGobbo,102,157,358,93,20,135,80,22,158,141,116,118,52,105,46,73,213,138,23,86,194,179,312,48,69,2,47,204,214,43,265,21,29,120,86,93,71,112,1
MV_Lorenzo,61,104,375,85,40,106,58,24,184,143,124,81,60,92,27,99,242,129,32,92,167,143,297,22,58,4,67,204,185,39,262,22,10,94,72,112,57,112,1
MV_MUSICIANS,1,2,7,6,2,6,5,0,11,5,12,1,2,3,3,4,16,4,1,1,11,1,11,5,0,0,2,10,3,0,6,0,0,0,0,3,0,5,0
MV_Messenger,3,11,24,5,1,5,6,2,10,3,7,4,5,5,3,7,14,8,0,7,10,11,13,2,4,0,2,12,14,2,14,1,0,5,8,5,4,10,0
MV_Morocco,25,80,208,52,6,68,48,20,124,88,75,65,46,45,28,62,134,75,13,57,102,83,160,22,35,1,27,115,106,20,142,22,6,59,56,50,23,87,2
MV_Nerissa,31,55,174,44,14,50,36,15,105,84,70,55,34,41,20,47,129,77,12,56,79,75,135,14,22,3,27,96,78,22,128,12,19,72,50,54,50,69,0
MV_OldGobbo,27,36,56,12,10,27,19,4,35,24,23,25,16,8,9,25,34,22,5,8,28,34,54,7,8,4,16,43,42,7,54,3,6,17,15,21,19,21,0
MV_Portia,220,378,1188,302,113,395,284,110,647,522,481,279,208,326,102,299,795,488,59,313,533,500,949,113,177,11,200,667,598,122,903,105,80,354,278,326,203,400,4
MV_SERVANTS.1,1,2,12,3,0,1,2,0,3,5,2,5,2,6,0,3,7,4,1,4,2,6,6,1,1,0,2,11,5,0,6,1,0,3,2,2,1,4,0
MV_SERVANTS.2,0,3,2,0,1,2,1,0,2,1,1,2,0,0,0,2,5,2,1,1,1,3,5,0,3,0,1,0,3,0,5,1,0,2,0,1,1,4,0
MV_Salarino,41,65,164,42,9,59,35,15,106,78,72,57,34,35,15,53,117,78,10,40,73,65,162,19,40,2,30,90,92,20,151,19,19,32,41,61,13,60,0
MV_Salerio,7,16,54,14,2,16,5,5,42,19,15,9,8,12,2,20,32,22,5,12,17,26,43,1,5,0,9,27,21,3,39,3,3,11,10,11,4,12,0
MV_Shylock,190,249,732,165,74,291,181,47,406,260,250,162,133,190,94,190,433,289,66,181,311,320,633,55,130,3,134,375,346,79,550,77,47,208,141,209,117,242,0
MV_Solanio,24,41,152,34,13,47,32,13,75,60,61,47,26,28,14,34,72,53,15,41,63,60,115,5,31,0,34,71,67,15,108,11,10,34,34,35,14,43,0
MV_Tubal,3,16,31,6,0,9,4,1,12,9,11,11,6,4,1,10,11,11,2,14,4,11,26,3,10,0,4,13,11,1,21,1,0,3,8,6,3,8,0
Mac_ATTENDANTS,1,2,6,2,1,1,0,0,5,1,1,1,1,0,1,1,1,2,2,3,4,2,2,2,0,0,1,2,3,0,5,1,1,2,1,1,1,1,0
Mac_Angus,8,14,37,3,5,8,10,1,19,16,11,9,7,6,1,22,27,22,4,12,22,14,35,5,10,1,6,19,10,1,29,6,1,9,12,13,1,21,0
Mac_Banquo,53,55,208,38,20,63,44,13,107,84,72,53,44,36,28,45,98,79,5,59,81,73,168,10,36,2,43,128,114,14,185,19,14,59,42,51,33,66,5
Mac_Caithness,5,4,18,4,1,0,6,2,6,9,4,6,3,3,2,9,14,16,1,6,10,6,10,1,3,0,3,12,8,0,15,0,1,5,5,8,2,8,0
Mac_Doctor1,2,7,13,0,0,0,1,3,4,5,6,1,4,0,2,6,8,4,0,4,3,2,7,1,1,0,1,9,7,0,10,1,1,1,5,0,1,6,0
Mac_Doctor2,19,25,76,17,6,26,15,9,47,24,25,24,14,17,10,28,44,38,3,23,30,35,59,5,13,2,18,51,45,17,63,3,7,23,15,25,11,30,0
Mac_Donalbain,3,3,19,3,3,3,5,1,10,4,10,9,5,3,2,3,8,6,0,3,9,4,14,0,4,0,3,12,10,3,11,1,1,2,0,7,1,7,0
Mac_Duncan,25,50,139,23,14,30,32,3,51,46,43,35,21,22,11,55,81,50,5,37,66,57,123,5,30,1,26,58,79,11,108,15,5,32,34,36,14,55,0
Mac_Fleance,2,1,2,0,1,2,0,0,2,2,0,3,2,0,0,2,2,0,0,3,2,1,3,0,0,0,0,0,1,0,4,0,0,1,1,0,0,2,0
Mac_Gentlewoman,14,21,42,6,1,18,9,3,22,12,12,28,4,11,6,27,28,23,1,15,17,13,44,2,11,0,11,19,27,10,47,2,7,9,10,14,5,16,0
Mac_Hecate,16,20,79,25,8,16,12,6,49,15,31,7,11,16,8,16,42,17,1,20,32,25,66,7,8,0,14,56,30,7,42,6,2,19,16,10,14,32,2
Mac_LadyMacbeth,103,158,491,117,67,132,98,42,299,232,166,132,109,100,66,123,308,173,16,142,213,216,390,47,78,6,100,264,258,30,432,46,37,139,99,154,81,163,4
Mac_LadyMacduff,18,20,80,13,17,28,10,3,45,38,27,23,12,30,4,32,46,23,2,7,39,27,63,4,8,0,11,30,28,3,52,3,7,16,12,38,8,38,0
Mac_Lennox,25,47,134,31,10,32,24,9,99,46,48,36,35,35,14,52,73,54,9,41,65,56,107,15,23,0,17,81,80,8,112,13,11,34,26,43,14,62,0
Mac_Lord,5,13,54,9,5,13,8,3,22,24,9,12,10,13,7,15,27,19,2,14,16,19,27,6,4,0,13,25,26,2,29,4,1,12,12,14,1,18,0
Mac_MESSENGERS.1,0,3,10,3,1,2,1,0,6,3,5,1,2,2,0,6,7,4,1,5,4,8,4,2,3,0,3,6,6,0,5,2,1,3,2,2,1,6,0
Mac_MESSENGERS.2,3,6,13,4,2,9,3,2,9,3,7,8,4,6,1,4,8,5,2,3,9,7,16,1,5,0,4,11,9,0,16,0,0,15,5,6,10,5,0
Mac_MESSENGERS.3,4,5,9,5,1,9,3,2,10,5,2,0,4,1,3,2,11,5,0,2,5,8,9,2,3,0,2,10,8,2,12,2,4,6,3,5,3,1,0
Mac_MURDERERS.0.1,0,0,6,1,0,1,1,1,1,0,3,2,1,1,1,2,1,2,0,0,0,0,1,1,0,0,0,5,0,0,4,0,0,1,1,2,3,3,0
Mac_MURDERERS.1,10,9,37,9,6,12,6,7,28,19,15,9,10,4,6,10,30,14,3,5,17,16,30,1,9,2,4,21,25,1,35,2,2,8,5,19,3,20,0
Mac_MURDERERS.2,6,10,30,9,3,12,3,0,15,10,10,8,1,5,0,9,9,12,2,6,17,10,15,0,4,0,4,16,19,3,26,1,0,8,8,12,2,8,0
Mac_MURDERERS.3,1,1,14,4,2,4,3,0,6,4,6,0,2,2,1,7,4,4,0,5,7,6,5,0,2,0,1,7,7,0,10,1,0,4,0,3,1,5,1
Mac_Macbeth,250,424,1414,268,189,482,353,107,784,644,475,343,279,330,131,327,845,503,53,382,645,542,1116,132,227,23,251,746,766,103,1090,123,98,305,286,405,138,470,4
Mac_Macduff,62,81,304,65,37,97,55,20,179,138,119,80,63,61,29,78,178,121,10,105,163,134,260,31,63,9,55,169,171,22,259,23,19,70,58,76,30,111,2
