play,character,phoneme,zscore
Per,LORDS.TYRE.Escanes,S,-0.827105156
Per,LORDS.TYRE.Escanes,AA,-4.159792918
Per,LORDS.TYRE.Escanes,IH,-1.477531381
Per,LORDS.TYRE.Escanes,UW,3.621470625
Per,LORDS.TYRE.Escanes,F,-4.727696949
Per,LORDS.TYRE.Escanes,EH,10.12135026
Per,LORDS.TYRE.Escanes,EY,6.241855876
Per,LORDS.TYRE.Escanes,D,-6.065069973
Per,LORDS.TYRE.Escanes,ER,-4.343268148
Per,LORDS.TYRE.Escanes,DH,-4.519834907
Per,LORDS.TYRE.Escanes,AY,-3.323009282
Per,LORDS.TYRE.Escanes,AE,-4.833120105
Per,LORDS.TYRE.Escanes,HH,-3.662268595
Per,LORDS.TYRE.Escanes,JH,17.20149062
Per,LORDS.TYRE.Escanes,L,-6.398382323
Per,LORDS.TYRE.Escanes,P,-4.07845846
Per,LORDS.TYRE.Escanes,B,-4.318964544
Per,LORDS.TYRE.Escanes,ZH,-0.671145379
Per,LORDS.TYRE.Escanes,Y,-2.050871653
Per,LORDS.TYRE.Escanes,W,3.134149453
Per,LORDS.TYRE.Escanes,V,15.51763338
Per,LORDS.TYRE.Escanes,IY,7.162515246
Per,LORDS.TYRE.Escanes,OY,-1.034298694
Per,Leonine,OW,-0.876127711
Per,Leonine,SH,1.408510062
Per,Leonine,TH,0.296043335
Per,Leonine,NG,-2.114657608
Per,Leonine,T,-0.801962864
Per,Leonine,CH,-0.365814599
Per,Leonine,R,1.902979795
Per,Leonine,Z,1.42554046
Per,Leonine,UH,-1.281639798
Per,Leonine,AW,-1.807553422
Per,Leonine,AH,-1.103868642
Per,Leonine,AO,-0.930630355
Per,Leonine,G,0.801867677
Per,Leonine,K,-1.032239577
Per,Leonine,N,-2.445535571
Per,Leonine,M,0.055537898
Per,Leonine,S,0.843417948
Per,Leonine,AA,0.707126067
Per,Leonine,IH,-1.526346806
Per,Leonine,UW,0.187217499
Per,Leonine,F,-1.469246281
Per,Leonine,EH,-0.440299981
Per,Leonine,EY,2.130463356
Per,Leonine,D,0.140406174
Per,Leonine,ER,0.60361782
Per,Leonine,DH,-0.564040554
Per,Leonine,AY,0.849094354
Per,Leonine,AE,0.119271891
Per,Leonine,HH,-0.506207329
Per,Leonine,JH,-1.866040876
Per,Leonine,L,-0.619844876
Per,Leonine,P,2.292593758
Per,Leonine,B,0.459969555
Per,Leonine,ZH,-0.671145379
Per,Leonine,Y,-0.473644074
Per,Leonine,W,2.223125744
Per,Leonine,V,0.470753231
Per,Leonine,IY,3.342401033
Per,Leonine,OY,-1.034298694
Per,Lychorida,OW,-3.540630393
Per,Lychorida,SH,2.141888473
Per,Lychorida,TH,-0.670984541
Per,Lychorida,NG,1.528467653
Per,Lychorida,T,0.297322596
Per,Lychorida,CH,1.530376067
Per,Lychorida,R,0.858791983
Per,Lychorida,Z,-0.256114199
Per,Lychorida,UH,3.458051217
Per,Lychorida,AW,-2.403830688
Per,Lychorida,AH,-0.515391497
Per,Lychorida,AO,4.513985415
Per,Lychorida,G,0.022197411
Per,Lychorida,K,2.438484918
Per,Lychorida,N,-3.161061016
Per,Lychorida,M,-1.817802657
Per,Lychorida,S,3.168534634
Per,Lychorida,AA,-0.94467668
Per,Lychorida,IH,1.908483939
Per,Lychorida,UW,0.148988352
Per,Lychorida,F,1.729959713
Per,Lychorida,EH,-3.928406729
Per,Lychorida,EY,2.641562346
Per,Lychorida,D,0.376805214
Per,Lychorida,ER,-0.258339568
Per,Lychorida,DH,-1.504579059
Per,Lychorida,AY,-1.118115763
Per,Lychorida,AE,-0.74364488
Per,Lychorida,HH,-0.187413248
Per,Lychorida,JH,0.21405366
Per,Lychorida,L,0.043373589
Per,Lychorida,P,0.51291132
Per,Lychorida,B,-3.266633504
Per,Lychorida,ZH,-0.671145379
Per,Lychorida,Y,1.074906584
Per,Lychorida,W,-2.004533884
Per,Lychorida,V,0.97120382
Per,Lychorida,IY,1.595771085
Per,Lychorida,OY,-1.034298694
Per,Lysimachus,OW,-0.010532431
Per,Lysimachus,SH,1.734213458
Per,Lysimachus,TH,-0.074765271
Per,Lysimachus,NG,0.222399364
Per,Lysimachus,T,-1.069735655
Per,Lysimachus,CH,-0.164859151
Per,Lysimachus,R,0.372077862
Per,Lysimachus,Z,-1.425658736
Per,Lysimachus,UH,1.030506415
Per,Lysimachus,AW,0.827926124
Per,Lysimachus,AH,-0.20091315
Per,Lysimachus,AO,0.998625683
Per,Lysimachus,G,0.362671674
Per,Lysimachus,K,-0.132214945
Per,Lysimachus,N,-1.497321882
Per,Lysimachus,M,-0.543729263
Per,Lysimachus,S,0.525798867
Per,Lysimachus,AA,0.073739376
Per,Lysimachus,IH,0.080516658
Per,Lysimachus,UW,0.202706292
Per,Lysimachus,F,0.177981493
Per,Lysimachus,EH,-0.24686022
Per,Lysimachus,EY,-0.149476423
Per,Lysimachus,D,0.281897325
Per,Lysimachus,ER,-0.040175871
Per,Lysimachus,DH,-0.182975274
Per,Lysimachus,AY,-0.587195203
Per,Lysimachus,AE,-0.442394509
Per,Lysimachus,HH,0.209347413
Per,Lysimachus,JH,0.030177524
Per,Lysimachus,L,-0.236072401
Per,Lysimachus,P,1.153420129
Per,Lysimachus,B,-0.801504828
Per,Lysimachus,ZH,-0.671145379
Per,Lysimachus,Y,0.877746604
Per,Lysimachus,W,0.391011711
Per,Lysimachus,V,0.71001087
Per,Lysimachus,IY,0.802279501
Per,Lysimachus,OY,0.276233931
Per,MESSENGERS.ANTIOCH.1,OW,-3.540630393
Per,MESSENGERS.ANTIOCH.1,SH,-2.469932999
Per,MESSENGERS.ANTIOCH.1,TH,-2.553235737
Per,MESSENGERS.ANTIOCH.1,NG,-2.114657608
Per,MESSENGERS.ANTIOCH.1,T,-8.470149897
Per,MESSENGERS.ANTIOCH.1,CH,-2.297119978
Per,MESSENGERS.ANTIOCH.1,R,9.785573977
Per,MESSENGERS.ANTIOCH.1,Z,5.37362053
Per,MESSENGERS.ANTIOCH.1,UH,-2.24003318
Per,MESSENGERS.ANTIOCH.1,AW,-2.403830688
Per,MESSENGERS.ANTIOCH.1,AH,-7.883284186
Per,MESSENGERS.ANTIOCH.1,AO,8.438386117
Per,MESSENGERS.ANTIOCH.1,G,-2.959699135
Per,MESSENGERS.ANTIOCH.1,K,-4.567236877
Per,MESSENGERS.ANTIOCH.1,N,-1.249486008
Per,MESSENGERS.ANTIOCH.1,M,3.022619767
Per,MESSENGERS.ANTIOCH.1,S,1.758308764
Per,MESSENGERS.ANTIOCH.1,AA,-4.159792918
Per,MESSENGERS.ANTIOCH.1,IH,8.225252183
Per,MESSENGERS.ANTIOCH.1,UW,-4.017990411
Per,MESSENGERS.ANTIOCH.1,F,9.200582167
Per,MESSENGERS.ANTIOCH.1,EH,5.483075111
Per,MESSENGERS.ANTIOCH.1,EY,-4.180046093
Per,MESSENGERS.ANTIOCH.1,D,9.092283431
Per,MESSENGERS.ANTIOCH.1,ER,-4.343268148
Per,MESSENGERS.ANTIOCH.1,DH,-4.519834907
Per,MESSENGERS.ANTIOCH.1,AY,3.810469769
Per,MESSENGERS.ANTIOCH.1,AE,-4.833120105
Per,MESSENGERS.ANTIOCH.1,HH,-3.662268595
Per,MESSENGERS.ANTIOCH.1,JH,-1.866040876
Per,MESSENGERS.ANTIOCH.1,L,12.12692878
Per,MESSENGERS.ANTIOCH.1,P,10.77597323
Per,MESSENGERS.ANTIOCH.1,B,-4.318964544
Per,MESSENGERS.ANTIOCH.1,ZH,-0.671145379
Per,MESSENGERS.ANTIOCH.1,Y,-2.050871653
Per,MESSENGERS.ANTIOCH.1,W,-4.504433954
Per,MESSENGERS.ANTIOCH.1,V,-4.483707384
Per,MESSENGERS.ANTIOCH.1,IY,-5.08432182
Per,MESSENGERS.ANTIOCH.1,OY,-1.034298694
Per,Marina,OW,-0.432952398
Per,Marina,SH,-1.050786993
Per,Marina,TH,-0.055415015
Per,Marina,NG,-0.082737093
Per,Marina,T,-0.140322839
Per,Marina,CH,-0.640847215
Per,Marina,R,-0.698783091
Per,Marina,Z,-0.63005844
Per,Marina,UH,1.814727178
Per,Marina,AW,-0.835651151
Per,Marina,AH,-0.931519815
Per,Marina,AO,0.148434939
Per,Marina,G,0.137156561
Per,Marina,K,-0.272488762
Per,Marina,N,-0.510524045
Per,Marina,M,1.394523396
Per,Marina,S,-0.664082022
Per,Marina,AA,1.219814019
Per,Marina,IH,-0.066723409
Per,Marina,UW,0.790482324
Per,Marina,F,-0.505013754
Per,Marina,EH,-1.628703325
Per,Marina,EY,0.018233823
Per,Marina,D,0.99683364
Per,Marina,ER,1.124729603
Per,Marina,DH,-0.240116917
Per,Marina,AY,1.38400188
Per,Marina,AE,-0.585986141
Per,Marina,HH,-0.855409355
Per,Marina,JH,-0.545865412
Per,Marina,L,-0.864595469
Per,Marina,P,0.68991921
Per,Marina,B,0.295505173
Per,Marina,ZH,0.429403016
Per,Marina,Y,0.474016035
Per,Marina,W,1.36122882
Per,Marina,V,-0.140379338
Per,Marina,IY,0.581406128
Per,Marina,OY,-1.034298694
Per,Marshal,OW,-3.540630393
Per,Marshal,SH,-2.469932999
Per,Marshal,TH,-2.553235737
Per,Marshal,NG,-2.114657608
Per,Marshal,T,-8.470149897
Per,Marshal,CH,-2.297119978
Per,Marshal,R,1.98409601
Per,Marshal,Z,6.029627832
Per,Marshal,UH,-2.24003318
Per,Marshal,AW,-2.403830688
Per,Marshal,AH,-7.883284186
Per,Marshal,AO,9.243766971
Per,Marshal,G,-2.959699135
Per,Marshal,K,-4.567236877
Per,Marshal,N,-0.723802823
Per,Marshal,M,-4.865476129
Per,Marshal,S,11.73062009
Per,Marshal,AA,10.57615611
Per,Marshal,IH,1.182909237
Per,Marshal,UW,-4.017990411
Per,Marshal,F,-4.727696949
Per,Marshal,EH,-5.648785123
Per,Marshal,EY,11.45280674
Per,Marshal,D,1.987274011
Per,Marshal,ER,18.12383878
Per,Marshal,DH,-4.519834907
Per,Marshal,AY,-3.323009282
Per,Marshal,AE,-4.833120105
Per,Marshal,HH,-3.662268595
Per,Marshal,JH,-1.866040876
Per,Marshal,L,3.443189188
Per,Marshal,P,11.70437532
Per,Marshal,B,-4.318964544
Per,Marshal,ZH,-0.671145379
Per,Marshal,Y,19.43885395
Per,Marshal,W,-4.504433954
Per,Marshal,V,-4.483707384
Per,Marshal,IY,-5.08432182
Per,Marshal,OY,-1.034298694
Per,PIRATES.0.1,OW,17.58160891
Per,PIRATES.0.1,SH,-2.469932999
Per,PIRATES.0.1,TH,-2.553235737
Per,PIRATES.0.1,NG,-2.114657608
Per,PIRATES.0.1,T,9.064795088
Per,PIRATES.0.1,CH,-2.297119978
Per,PIRATES.0.1,R,-6.857578991
Per,PIRATES.0.1,Z,-5.122495039
Per,PIRATES.0.1,UH,-2.24003318
Per,PIRATES.0.1,AW,9.413300378
Per,PIRATES.0.1,AH,-3.549229691
Per,PIRATES.0.1,AO,-4.447706012
Per,PIRATES.0.1,G,-2.959699135
Per,PIRATES.0.1,K,-4.567236877
Per,PIRATES.0.1,N,3.338294069
Per,PIRATES.0.1,M,-4.865476129
Per,PIRATES.0.1,S,-0.256299579
Per,PIRATES.0.1,AA,6.557260816
Per,PIRATES.0.1,IH,4.810782876
Per,PIRATES.0.1,UW,-4.017990411
Per,PIRATES.0.1,F,-4.727696949
Per,PIRATES.0.1,EH,-5.648785123
Per,PIRATES.0.1,EY,-4.180046093
Per,PIRATES.0.1,D,5.647430379
Per,PIRATES.0.1,ER,3.826588833
Per,PIRATES.0.1,DH,-4.519834907
Per,PIRATES.0.1,AY,-3.323009282
Per,PIRATES.0.1,AE,-4.833120105
Per,PIRATES.0.1,HH,3.287441947
Per,PIRATES.0.1,JH,-1.866040876
Per,PIRATES.0.1,L,7.916630798
Per,PIRATES.0.1,P,-4.07845846
Per,PIRATES.0.1,B,-4.318964544
Per,PIRATES.0.1,ZH,-0.671145379
Per,PIRATES.0.1,Y,-2.050871653
Per,PIRATES.0.1,W,3.828565976
Per,PIRATES.0.1,V,6.426114784
Per,PIRATES.0.1,IY,1.595771085
Per,PIRATES.0.1,OY,-1.034298694
Per,PIRATES.0.2,OW,-3.540630393
Per,PIRATES.0.2,SH,-2.469932999
Per,PIRATES.0.2,TH,-2.553235737
Per,PIRATES.0.2,NG,-2.114657608
Per,PIRATES.0.2,T,-8.470149897
Per,PIRATES.0.2,CH,-2.297119978
Per,PIRATES.0.2,R,21.43578101
Per,PIRATES.0.2,Z,30.56429815
Per,PIRATES.0.2,UH,-2.24003318
Per,PIRATES.0.2,AW,-2.403830688
Per,PIRATES.0.2,AH,11.18655578
Per,PIRATES.0.2,AO,-4.447706012
Per,PIRATES.0.2,G,-2.959699135
Per,PIRATES.0.2,K,-4.567236877
Per,PIRATES.0.2,N,-9.660415957
Per,PIRATES.0.2,M,-4.865476129
Per,PIRATES.0.2,S,-7.105967855
Per,PIRATES.0.2,AA,-4.159792918
Per,PIRATES.0.2,IH,-6.798412743
Per,PIRATES.0.2,UW,-4.017990411
Per,PIRATES.0.2,F,-4.727696949
Per,PIRATES.0.2,EH,-5.648785123
Per,PIRATES.0.2,EY,-4.180046093
Per,PIRATES.0.2,D,-6.065069973
Per,PIRATES.0.2,ER,-4.343268148
Per,PIRATES.0.2,DH,-4.519834907
Per,PIRATES.0.2,AY,20.93081966
Per,PIRATES.0.2,AE,-4.833120105
Per,PIRATES.0.2,HH,-3.662268595
Per,PIRATES.0.2,JH,-1.866040876
Per,PIRATES.0.2,L,-6.398382323
Per,PIRATES.0.2,P,46.42660963
Per,PIRATES.0.2,B,-4.318964544
Per,PIRATES.0.2,ZH,-0.671145379
Per,PIRATES.0.2,Y,-2.050871653
Per,PIRATES.0.2,W,-4.504433954
Per,PIRATES.0.2,V,-4.483707384
Per,PIRATES.0.2,IY,-5.08432182
Per,PIRATES.0.2,OY,-1.034298694
Per,PIRATES.0.3,OW,-3.540630393
Per,PIRATES.0.3,SH,-2.469932999
Per,PIRATES.0.3,TH,-2.553235737
Per,PIRATES.0.3,NG,-2.114657608
Per,PIRATES.0.3,T,0.714821255
Per,PIRATES.0.3,CH,-2.297119978
Per,PIRATES.0.3,R,-1.805193236
Per,PIRATES.0.3,Z,-5.122495039
Per,PIRATES.0.3,UH,-2.24003318
Per,PIRATES.0.3,AW,-2.403830688
Per,PIRATES.0.3,AH,5.738030091
Per,PIRATES.0.3,AO,3.375992898
Per,PIRATES.0.3,G,-2.959699135
Per,PIRATES.0.3,K,2.313382867
Per,PIRATES.0.3,N,-4.55377984
Per,PIRATES.0.3,M,4.71292604
Per,PIRATES.0.3,S,9.039678935
Per,PIRATES.0.3,AA,-4.159792918
Per,PIRATES.0.3,IH,-6.798412743
Per,PIRATES.0.3,UW,-4.017990411
Per,PIRATES.0.3,F,-4.727696949
Per,PIRATES.0.3,EH,1.109844406
Per,PIRATES.0.3,EY,4.753012737
Per,PIRATES.0.3,D,3.137608811
Per,PIRATES.0.3,ER,2.07590531
Per,PIRATES.0.3,DH,-4.519834907
Per,PIRATES.0.3,AY,-3.323009282
Per,PIRATES.0.3,AE,1.59319808
Per,PIRATES.0.3,HH,7.258705158
Per,PIRATES.0.3,JH,-1.866040876
Per,PIRATES.0.3,L,4.849127908
Per,PIRATES.0.3,P,-4.07845846
Per,PIRATES.0.3,B,3.949350009
Per,PIRATES.0.3,ZH,-0.671145379
Per,PIRATES.0.3,Y,-2.050871653
Per,PIRATES.0.3,W,-4.504433954
Per,PIRATES.0.3,V,4.088295903
Per,PIRATES.0.3,IY,0.1643227
Per,PIRATES.0.3,OY,-1.034298694
Per,Pander,OW,-0.681004224
Per,Pander,SH,2.733147367
Per,Pander,TH,-0.642026862
Per,Pander,NG,-0.470580652
Per,Pander,T,1.223527358
Per,Pander,CH,-0.353929496
Per,Pander,R,1.412787714
Per,Pander,Z,0.093267001
Per,Pander,UH,-0.31145066
Per,Pander,AW,0.395920452
Per,Pander,AH,-0.402039319
Per,Pander,AO,0.607607073
Per,Pander,G,-0.94118458
Per,Pander,K,0.767889833
Per,Pander,N,-0.861289113
Per,Pander,M,-0.739395139
Per,Pander,S,-2.005599403
Per,Pander,AA,2.36936611
Per,Pander,IH,-0.904513455
Per,Pander,UW,-0.351049143
Per,Pander,F,0.007917984
Per,Pander,EH,0.465175021
Per,Pander,EY,0.052849461
Per,Pander,D,-1.902627584
Per,Pander,ER,2.293169603
Per,Pander,DH,0.991125007
Per,Pander,AY,-1.830465999
Per,Pander,AE,0.149748164
Per,Pander,HH,-0.604395926
Per,Pander,JH,0.24605508
Per,Pander,L,-1.553300927
Per,Pander,P,1.749049376
Per,Pander,B,-0.044882085
Per,Pander,ZH,-0.671145379
Per,Pander,Y,-0.992915958
Per,Pander,W,1.982485986
Per,Pander,V,-0.791152244
Per,Pander,IY,2.150732688
Per,Pander,OY,-1.034298694
Per,Pericles,OW,-0.893687388
Per,Pericles,SH,0.358765965
Per,Pericles,TH,0.522098331
Per,Pericles,NG,-0.014959567
Per,Pericles,T,0.337991756
Per,Pericles,CH,0.222531028
Per,Pericles,R,0.568178433
Per,Pericles,Z,-0.104884097
Per,Pericles,UH,-0.462420376
Per,Pericles,AW,0.201749176
Per,Pericles,AH,-0.430797878
Per,Pericles,AO,0.132900703
Per,Pericles,G,-0.168941414
Per,Pericles,K,0.225234569
Per,Pericles,N,-0.525984672
Per,Pericles,M,0.529756336
Per,Pericles,S,2.60E-05
Per,Pericles,AA,-0.07975522
Per,Pericles,IH,-0.454329223
Per,Pericles,UW,0.25204352
Per,Pericles,F,0.120939117
Per,Pericles,EH,0.696110361
Per,Pericles,EY,-0.284513756
Per,Pericles,D,-0.491308199
Per,Pericles,ER,0.062999914
Per,Pericles,DH,0.27274558
Per,Pericles,AY,0.952757644
Per,Pericles,AE,-0.279233479
Per,Pericles,HH,-0.553464458
Per,Pericles,JH,0.047724076
Per,Pericles,L,-0.426310451
Per,Pericles,P,0.018318723
Per,Pericles,B,0.471876491
Per,Pericles,ZH,0.539149211
Per,Pericles,Y,0.056419951
Per,Pericles,W,-0.55213218
Per,Pericles,V,0.206202456
Per,Pericles,IY,-0.178169408
Per,Pericles,OY,-0.213337484
Per,Philemon,OW,-3.540630393
Per,Philemon,SH,-2.469932999
Per,Philemon,TH,31.95469928
Per,Philemon,NG,-2.114657608
Per,Philemon,T,-8.470149897
Per,Philemon,CH,-2.297119978
Per,Philemon,R,4.931320963
Per,Philemon,Z,-5.122495039
Per,Philemon,UH,-2.24003318
Per,Philemon,AW,-2.403830688
Per,Philemon,AH,-7.883284186
Per,Philemon,AO,50.31818592
Per,Philemon,G,-2.959699135
Per,Philemon,K,11.48754233
Per,Philemon,N,-9.660415957
Per,Philemon,M,6.309326424
Per,Philemon,S,-7.105967855
Per,Philemon,AA,-4.159792918
Per,Philemon,IH,-6.798412743
Per,Philemon,UW,-4.017990411
Per,Philemon,F,-4.727696949
Per,Philemon,EH,-5.648785123
Per,Philemon,EY,-4.180046093
Per,Philemon,D,15.40784736
Per,Philemon,ER,-4.343268148
Per,Philemon,DH,-4.519834907
Per,Philemon,AY,6.782752737
Per,Philemon,AE,-4.833120105
Per,Philemon,HH,-3.662268595
Per,Philemon,JH,-1.866040876
Per,Philemon,L,19.84580843
Per,Philemon,P,-4.07845846
Per,Philemon,B,-4.318964544
Per,Philemon,ZH,-0.671145379
Per,Philemon,Y,-2.050871653
Per,Philemon,W,-4.504433954
Per,Philemon,V,-4.483707384
Per,Philemon,IY,-5.08432182
Per,Philemon,OY,-1.034298694
Per,SAILORS.1,OW,-0.298612358
Per,SAILORS.1,SH,0.676115814
Per,SAILORS.1,TH,-0.627211363
Per,SAILORS.1,NG,-0.872041217
Per,SAILORS.1,T,1.099308522
Per,SAILORS.1,CH,-2.297119978
Per,SAILORS.1,R,1.038242336
Per,SAILORS.1,Z,-3.462644118
Per,SAILORS.1,UH,-2.24003318
Per,SAILORS.1,AW,0.014559058
Per,SAILORS.1,AH,0.54292417
Per,SAILORS.1,AO,1.665695934
Per,SAILORS.1,G,-1.434077562
Per,SAILORS.1,K,0.809247394
Per,SAILORS.1,N,-3.009913147
Per,SAILORS.1,M,-2.994346442
Per,SAILORS.1,S,4.809269105
Per,SAILORS.1,AA,1.323350919
Per,SAILORS.1,IH,0.923052206
Per,SAILORS.1,UW,-3.165213334
Per,SAILORS.1,F,-1.423779642
Per,SAILORS.1,EH,-3.888397832
Per,SAILORS.1,EY,-1.8532958
Per,SAILORS.1,D,2.324348866
Per,SAILORS.1,ER,2.344614785
Per,SAILORS.1,DH,0.416769913
Per,SAILORS.1,AY,-1.630881726
Per,SAILORS.1,AE,-2.322372622
Per,SAILORS.1,HH,-2.240002174
Per,SAILORS.1,JH,0.262427835
Per,SAILORS.1,L,3.122765885
Per,SAILORS.1,P,-0.554849153
Per,SAILORS.1,B,3.218661794
Per,SAILORS.1,ZH,-0.671145379
Per,SAILORS.1,Y,0.347981373
Per,SAILORS.1,W,3.169677665
Per,SAILORS.1,V,1.098062164
Per,SAILORS.1,IY,1.067577737
Per,SAILORS.1,OY,-1.034298694
Per,SAILORS.2,OW,-1.284857235
Per,SAILORS.2,SH,-2.469932999
Per,SAILORS.2,TH,1.467106279
Per,SAILORS.2,NG,-2.114657608
Per,SAILORS.2,T,-3.476379202
Per,SAILORS.2,CH,5.878114489
Per,SAILORS.2,R,2.756669547
Per,SAILORS.2,Z,-3.390126414
Per,SAILORS.2,UH,-2.24003318
Per,SAILORS.2,AW,0.120216785
Per,SAILORS.2,AH,1.373919716
Per,SAILORS.2,AO,-4.447706012
Per,SAILORS.2,G,-2.959699135
Per,SAILORS.2,K,2.91460192
Per,SAILORS.2,N,2.833489816
Per,SAILORS.2,M,-3.563557362
Per,SAILORS.2,S,3.135283837
Per,SAILORS.2,AA,2.707445562
Per,SAILORS.2,IH,0.640489273
Per,SAILORS.2,UW,-2.23792181
Per,SAILORS.2,F,-2.428854716
Per,SAILORS.2,EH,-0.136893047
Per,SAILORS.2,EY,0.676762621
Per,SAILORS.2,D,1.440027309
Per,SAILORS.2,ER,-2.59825011
Per,SAILORS.2,DH,0.632446808
Per,SAILORS.2,AY,1.386472011
Per,SAILORS.2,AE,0.407760776
Per,SAILORS.2,HH,-0.693460137
Per,SAILORS.2,JH,-1.866040876
Per,SAILORS.2,L,-3.340806665
Per,SAILORS.2,P,-4.07845846
Per,SAILORS.2,B,9.167218266
Per,SAILORS.2,ZH,-0.671145379
Per,SAILORS.2,Y,-2.050871653
Per,SAILORS.2,W,0.835158362
Per,SAILORS.2,V,0.176799285
Per,SAILORS.2,IY,3.476574
Per,SAILORS.2,OY,-1.034298694
Per,SAILORS.MYTILENE.1,OW,-3.540630393
Per,SAILORS.MYTILENE.1,SH,-2.469932999
Per,SAILORS.MYTILENE.1,TH,-2.553235737
Per,SAILORS.MYTILENE.1,NG,-2.114657608
Per,SAILORS.MYTILENE.1,T,-4.573495484
Per,SAILORS.MYTILENE.1,CH,-2.297119978
Per,SAILORS.MYTILENE.1,R,-2.570706306
Per,SAILORS.MYTILENE.1,Z,5.691684785
Per,SAILORS.MYTILENE.1,UH,10.42237613
Per,SAILORS.MYTILENE.1,AW,-2.403830688
Per,SAILORS.MYTILENE.1,AH,-4.993914523
Per,SAILORS.MYTILENE.1,AO,-4.447706012
Per,SAILORS.MYTILENE.1,G,-2.959699135
Per,SAILORS.MYTILENE.1,K,1.270864619
Per,SAILORS.MYTILENE.1,N,3.338294069
Per,SAILORS.MYTILENE.1,M,-0.801911589
Per,SAILORS.MYTILENE.1,S,2.02692333
Per,SAILORS.MYTILENE.1,AA,2.984909572
Per,SAILORS.MYTILENE.1,IH,4.810782876
Per,SAILORS.MYTILENE.1,UW,7.093952897
Per,SAILORS.MYTILENE.1,F,-4.727696949
Per,SAILORS.MYTILENE.1,EH,-5.648785123
Per,SAILORS.MYTILENE.1,EY,-4.180046093
Per,SAILORS.MYTILENE.1,D,-2.160903232
Per,SAILORS.MYTILENE.1,ER,1.103303173
Per,SAILORS.MYTILENE.1,DH,7.541188351
Per,SAILORS.MYTILENE.1,AY,-3.323009282
Per,SAILORS.MYTILENE.1,AE,11.52478062
Per,SAILORS.MYTILENE.1,HH,-3.662268595
Per,SAILORS.MYTILENE.1,JH,-1.866040876
Per,SAILORS.MYTILENE.1,L,-1.626711335
Per,SAILORS.MYTILENE.1,P,-4.07845846
Per,SAILORS.MYTILENE.1,B,-4.318964544
Per,SAILORS.MYTILENE.1,ZH,-0.671145379
Per,SAILORS.MYTILENE.1,Y,8.368389311
Per,SAILORS.MYTILENE.1,W,1.050899333
Per,SAILORS.MYTILENE.1,V,2.789507395
Per,SAILORS.MYTILENE.1,IY,-0.63092655
Per,SAILORS.MYTILENE.1,OY,-1.034298694
Per,SAILORS.TYRE.1,OW,0.431072697
Per,SAILORS.TYRE.1,SH,-2.469932999
Per,SAILORS.TYRE.1,TH,-2.553235737
Per,SAILORS.TYRE.1,NG,-2.114657608
Per,SAILORS.TYRE.1,T,-2.974867944
Per,SAILORS.TYRE.1,CH,-2.297119978
Per,SAILORS.TYRE.1,R,6.442718444
Per,SAILORS.TYRE.1,Z,7.078117949
Per,SAILORS.TYRE.1,UH,1.331415824
Per,SAILORS.TYRE.1,AW,-2.403830688
Per,SAILORS.TYRE.1,AH,-0.548730345
Per,SAILORS.TYRE.1,AO,6.786323041
Per,SAILORS.TYRE.1,G,-0.156206479
Per,SAILORS.TYRE.1,K,2.019339199
Per,SAILORS.TYRE.1,N,-2.327810349
Per,SAILORS.TYRE.1,M,-0.280941756
Per,SAILORS.TYRE.1,S,-5.817995962
Per,SAILORS.TYRE.1,AA,-0.129447906
Per,SAILORS.TYRE.1,IH,3.02475278
Per,SAILORS.TYRE.1,UW,0.683216408
Per,SAILORS.TYRE.1,F,-0.68016284
Per,SAILORS.TYRE.1,EH,-0.796435688
Per,SAILORS.TYRE.1,EY,-2.042219952
Per,SAILORS.TYRE.1,D,-1.660369014
Per,SAILORS.TYRE.1,ER,0.265369234
Per,SAILORS.TYRE.1,DH,-2.251950206
Per,SAILORS.TYRE.1,AY,-2.28652081
Per,SAILORS.TYRE.1,AE,-3.295197735
Per,SAILORS.TYRE.1,HH,2.871647405
Per,SAILORS.TYRE.1,JH,5.956536042
Per,SAILORS.TYRE.1,L,1.676753231
Per,SAILORS.TYRE.1,P,-1.920122103
Per,SAILORS.TYRE.1,B,-0.361480709
Per,SAILORS.TYRE.1,ZH,-0.671145379
Per,SAILORS.TYRE.1,Y,0.887894224
Per,SAILORS.TYRE.1,W,0.196232786
Per,SAILORS.TYRE.1,V,1.670551423
Per,SAILORS.TYRE.1,IY,-0.059978416
Per,SAILORS.TYRE.1,OY,-1.034298694
Per,SERVANTS.CERIMON.0.1,OW,4.119082759
Per,SERVANTS.CERIMON.0.1,SH,4.963039146
Per,SERVANTS.CERIMON.0.1,TH,-2.553235737
Per,SERVANTS.CERIMON.0.1,NG,-2.114657608
Per,SERVANTS.CERIMON.0.1,T,1.421357567
Per,SERVANTS.CERIMON.0.1,CH,2.329523644
Per,SERVANTS.CERIMON.0.1,R,-0.639258105
Per,SERVANTS.CERIMON.0.1,Z,-1.20086941
Per,SERVANTS.CERIMON.0.1,UH,-2.24003318
Per,SERVANTS.CERIMON.0.1,AW,3.309947033
Per,SERVANTS.CERIMON.0.1,AH,-0.548730345
Per,SERVANTS.CERIMON.0.1,AO,7.588753765
Per,SERVANTS.CERIMON.0.1,G,-2.959699135
Per,SERVANTS.CERIMON.0.1,K,-2.450123124
Per,SERVANTS.CERIMON.0.1,N,-1.804052755
Per,SERVANTS.CERIMON.0.1,M,-3.391875785
Per,SERVANTS.CERIMON.0.1,S,11.10963369
