     = 
					  - Jovem accusative     ˈDZHOW:VeM
loiter     ˈLǝIHTǝR 
loitering     ˈLǝIHTǝR IHN
lone     ˈLOW:N
lonely     ˈLOW:NLǝIH
long     = 
long of     ˈLɒNGǝ
long-continued     =
long-grown     ˈLɒNG-ˌGrOW:N
long-ingraffed     ˈLɒNG-IHNˌGrAWFT
long-legged     =
long-since-due    ˌLɒNG-ˈSIHNS-ˌDYUW:
long-sword     =
long-tongued     ˈLɒNG-ˌTɒNGD
long-vanished    ˌLɒNG-ˈVAWNIHSHT
longed-for     ˈLɒNGD-ˌFAO:R
longer     ˈLɒNGGǝR
longest     = ǝST
longing     ˈLɒNGIHN
loo     LOW:
look     = 
looked    LUHKT
lookedest     LUHKTST
lookest     LUHKST
looking     ˈLUHKIHN
looking-on     ˈLUHKIHN-ˈɒN
looks     = 
loop     =
loose     = 
loosed    -IHD
looseing     ˈLUW:S·IHN
loosely     ˈLUW:SLǝIH
lop     =
lopped     =
lord     LAO:RD
lordliness    ˈLAO:RDLIHˌNeS
losel     ˈLɒZǝL
losing     ˈLUW:SIHN
lost     =
lottery     ˈLɒTrǝIH
loud     LǝUHD 
louder     ˈLǝUHDǝR
loudest     LǝUHDST
lour     LǝUHR 
loured     LǝUHRD
loureth     ˈLǝUHr·ǝTH 
louring     LǝUHR IHN
lout     LǝUHT 
louts     LǝUHT S
love     LɤV 
love-bed    ˌLɤV-ˈBeD
love-broker     ˈLɤV-ˌBrOW:KǝR
love-devouring     ˈLɤV-DIHˌVOW:rIHN
love-feat     ˈLɤV-ˌFIY:T
love-juice     ˈLɤV-ˌDZHǝIHS
love-line     ˈLɤV-ˌLǝIHN
love-performing     ˈLɤV-PǝRˌFAO:RMIHN
love-shaked     ˈLɤV-ˌSHEH::KT
love-song     ˈLɤV-ˌSɒNG 
love-songs     ˈLɤV-ˌSɒNG Z
love-suit     ˈLɤV-ˌSHUW:T
loved     LɤVD
lovely     ˈLɤVLǝIH
loving     ˈLɤVIHN
lov~ed     LɤVD 
lov~edest     LɤV ST
lov~es     LɤVZ 
lov~est    -ST
lov~eth     ˈLɤV·ǝTH 
lov~ing     LɤV IHN
low     LOW: 
low-born     ˈLOW:-ˌBAO:RN
low-rated    ˌLOW:-ˈrEH::TIHD
low-voiced    ˌLOW:-ˈVǝIHST
lower     ˈLOW:·ǝR 
lowest     ˈLOW:ǝST
lowing     ˈLOW:IHN
lowliness    ˈLOW:LIHNǝS
lown     LǝUHN 
lowns     LǝUHN Z
loyal     ˈLǝIHǝL
loyalty    ˈLǝIHǝLˌTǝIH
loyal~ties     ˈLǝIHǝLˌTǝIHZ
luck     LɤK
luckless     ˈLɤKLǝS
lucre     ˈLUW:KǝR
lug     LɤG
lugged     LɤGD
lulla     ˈLɤLǝ
lump     ˈLɤMP
lure     LUW:R
lurking     ˈLɐ:RKIHN
lush     LɤSH
lust-stained     ˌLɤST-ˈSTEH::ND
lustful     ˈLɤSTFUHL
lustily    ˈLɤSTIHLǝIH
lustre     ˈLɤSTǝR
lusty     ˈLɤSTǝIH 
lust~ier     ˈLɤSTǝIH ǝR
lust~iest     ˈLɤSTǝIH ǝST
lute     LYUW:T 
lute-string    ˈLYUW:T-ˌSTrIHNG
lutes     LYUW:T S
luxurious     LǝKˈSYUW:rIHǝS
luxury    ˈLɤKSǝrǝIH
lying     ˈLǝIHIHN
lyingd     LǝIHD 
lyingest     ˈLǝIHIHNST
lym     LIHM
là     LAW
mace     MEH::S 
maces     ˈMEH::SIHZ
machine     ˈMAWSHIY:N
mad     = 
mad-bred     =
madame     MAWˈDAWM
madded     =
madding     ˈMAWDIHN
made     MEH::D
made-up     ˈMEH::D-ˌɤP
madly     ˈMAWDLǝIH
madman     =
mads     = 
madwoman     =
madwom~en     = 
mad~man’s     = 
mad~men     = 
maggot     =
magic     =
magician     MǝˈDZHIHSIHǝN
magnanimity     ˌMAWGNǝˈNIHMIHTǝIH
magnificence     =
magnifico     MǝGˈNIHFIHˌKOW: 
magnificos     MǝGˈNIHFIHˌKOW: Z
maidenhood     ˈMEH::DǝNˌUHD
maidenhoods     ˈMEH::DǝNˌUHDZ
maidenly    ˈMEH::DǝNLǝIH
mail     MEH::L
mailed    EH::LD
maim LC     MEH::M 
maim LCed    EH::MD
main     MEH::N
mainmast     ˈMEH::NMAWST
maintenance    ˈMEH::NTǝˌNAWNS
maison     MEH:ˈZAÕ
majestic     =
majestically     MǝˈDZHeSTIHKLǝIH
major     ˈMEH::DZHǝR
make     MEH::K 
maker     ˈMEH::KǝR 
makers     ˈMEH::KǝR Z
makmade     MEH::D 
mak~es     MEH::K S
mak~est     MEH::K ST
mak~eth     ˈMEH::K·ǝTH 
mak~ing     MEH::K IHN
mak~’st     MEH::K ST
mal     MAWL
malady    ˈMAWLǝˌDǝIH
malad~ies     ˈMAWLǝˌDǝIHZ
malcontent     =
malcontents     = 
male     MEH::L 
malefactor     ˌMAWLIHˈFAWKTǝR 
malefactors     ˌMAWLIHˈFAWKTǝR Z
males     MEH::L Z
malevolent    ǝˈLeVǝˌLeNT
malicho     MǝˈLIHKOW:
maliciously    ǝˈLIHSIHǝSˌLǝIH
malignancy     MǝˈLIHGNǝNSǝIH
malignantly    ǝˈLIHGNǝNTˌLǝIH
mallet     =
malmsey-nose     ˈMAO:MZǝIH-ˌNOW:Z
malthorse     ˈMAO:T-ˌAO:RS
mammock     =
mammocked     = 
man     =
man-child     ˈMAWN-ˌTSHǝIHLD
man-entered    ˌMAWN-ˈeNTǝRD
man-queller     ˈMAWN-ˌKWeLǝR
manacle     =
manage     = 
managed    ˈMAWNIHˌDZHeD
managing     ˈMAWNIHDZHIHN
mandate     ˈMAWNDEH::T
manes     ˈMAWNeZ
mangle     = 
mangl~ed     =
mangl~es     = 
mangl~ing     ˈMAWNGGLIHN
mangy     ˈMEH::NDZHǝIH
manifest     =
manifested     =
manifoldly    ˈMAWNIHˌFOW:LDLǝIH
mankind     MAWNˈKǝIHND
manly     ˈMAWNLǝIH
manna     =
manned     = 
mannered     ˈMAWNǝRD
mannikin     =
manor     ˈMAWNǝR 
manors     ˈMAWNǝR Z
manslaughter    ˌMAWNˈSLAA:TǝR
mantle     =
mantled     = 
manure     MǝNˈYUW:R 
manured     MǝNˈYUW:R D
many     ˈMAWNǝIH
many-coloured     ˈMAWNǝIH-ˌKɤLǝRD
map     =
mappery     ˈMAWPrǝIH
maps     = 
marble     ˈMAA:RBǝL
marbled     ˈMAA:RBǝLD
march     MAA:RTSH
marchpane     ˈMAA:RSHPEH::N
margent     ˈMAA:RDZHǝNT
mariner     ˈMAWrIHNǝR 
mariners     ˈMAWrIHNǝR Z
marjoram     ˈMAA:RDZHǝrǝM
mark     MAA:RK 
markVA ~eth     ˈMAA:RK·ǝTH 
marked    -IHD
market     ˈMAA:RKIHT
marketable     ˈMAA:RKIHTǝBǝL
marking     ˈMAA:RKIHN
marks     MAA:RK S
marl     MAA:RL
marmoset     ˈMAA:RMǝˌZeT
marriage    ˈMAWrIHDZH
marriage-day     ˈMAWrIHDZH-ˌDEH::
marriage-vow     ˈMAWrIHDZH-ˌVǝUH
marriage-vows     ˈMAWrIHDZH-ˌVǝUHZ
marriages    ˈMAWrIHDZHIHZ
marring     ˈMAA:rIHN
marrowless    ˈMAWrǝˌLeS
marry     ˈMAWrǝIH 
marr~ied    -D
marr~ies     ˈMAWrǝIH Z
marr~ing     ˈMAWrǝIH IHN
marsh     MAA:RSH
marshal     ˈMAA:RSHAAL 
marshallest     ˈMAA:RSHAAL ST
marshalship     ˈMAA:RSHAALSHIHP
mart     MAA:RT 
marts     MAA:RT S
martyr     ˈMAA:RTǝR 
martyred     ˈMAA:RTǝRD
martyrs     ˈMAA:RTǝR Z
marvel     ˈMAA:RVǝL 
marvellous     ˈMAA:RVLǝS
marvels     ˈMAA:RVǝL Z
masculine    ˈMAWSKYǝˌLIHN
mask     MAWSK 
masked     MAWSKT
masking     ˈMAWSKIHN
masonry    ˈMEH::SǝNˌrǝIH
massacre     ˈMAWSAWKǝR 
massacres     ˈMAWSAWKǝR Z
mast     MAWST 
master     ˈMAWSTǝR 
masterdom    ˈMAWSTǝRˌDɤ
mastered     ˈMAWSTǝR D
masterless    ˈMAWSTǝRˌLeS
masterpiece    ˈMAWSTǝRˌPIY:S
masters     ˈMAWSTǝR Z
mastic     =
masts     MAWST S
match     =
matches     = 
matchless     =
mate     MEH::T 
mated     ˈMEH::TIHD
material     MǝˈTIY:rIHAAL
mates     MEH::T S
matine     ˈMAWTIHN
matter     ˈMAWTǝR 
matters     ˈMAWTǝR Z
mattock     =
mature     MǝˈTYUW:R
mauger     ˈMAO:GǝR
maul     =
maw     =
maws     = 
may     MEH:: 
maybe     MEH::ˈBIY:
mayest     MEH::ST
maypole     ˈMEH::-ˌPOW:L
mazzard     ˈMAWZǝRD
meacock     ˈMIY:KɒK
meager     ˈMIY:GǝR
meal     =
mealed     = 
mean     = 
meaner     ˈMIY:N·ǝR 
meanest     MIY:NST 
meaneth     ˈMIY:N·ǝTH 
meaning     ˈMIY:NIHN
meanings     ˈMIY:NIHNZ
means     = 
meant     = 
meantime     ˈMIY:NˌTǝIHM
mean’st     MeNST
measles     =
measure     ˈMeZǝR 
measureless    ˈMeZǝRLǝS
measures     ˈMeZǝR Z
meat     =
meats     = 
mechanic     MǝˈKAWNIHK
mechanical    ǝˈKAWNIHKAAL
meddle     =
meddling     ˈMeDLIHN
mediation     ˌMIY:DIHˈEH::SIHǝN
medice     ˈMeDIHSe
medicinal    ˈMeDSIHˌNAAL
medicine    ˈMeDSIHN
meditation     ˌMeDIHˈTEH::SIHǝN 
meditations     ˌMeDIHˈTEH::SIHǝN Z
medlar tree     ˈMeDLǝRˌTrIY:
meek     =
meekness     =
meet     = 
meetest     MIY:TST 
meeting     ˈMIY:TIHN
meeting-place     ˈMIY:TIHN-ˌPLEH::S
meetness S     =
meets     = 
mehercle     MeˈHHEH::RKLe
meiny     ˈMEH::NǝIH
melancholy    ˈMeLǝNˌKɒLǝIH
melancholy’s    ˈMeLǝNˌKɒLǝIHZ
mell     =
mellow     ˈMeLǝ
mellowed     ˈMeLǝD
melodious     MIHˈLOW:DIHǝS
melt     = 
melted     =
melteth     = 
melting     ˈMeLTIHN
melts     = 
member     ˈMeMBǝR 
members     ˈMeMBǝR Z
memorable    ˈMeMǝrǝBǝL
memorial     MIHˈMAO:rIHAAL 
memorials     MIHˈMAO:rIHAAL Z
memory    ˈMeMǝˌrǝIH
memor~ies    ˈMeMǝˌrǝIHZ
menace     =
menaced     = 
mend     =
mended     =
mending     ˈMeNDIHN
mends     = 
mental     ˈMeNTAAL
mention     ˈMeNSIHǝN
mentioned     ˈMeNSIHǝND
mercenary    ˈMɐ:RSǝˌNAWrǝIH
mercer     ˈMɐ:RSǝR
merchant-marring     ˈMɐ:RTSHǝNT-ˌMAA:rIHN
mercifully     ˈMɐ:RSIHFLǝIH
mercurial    ǝRˈKYUW:rIHˌAAL
mere     MIY:R 
merely     ˈMIY:RLǝIH
merest     ˈMIY:rǝST
merit     =
merited     = 
meritorious     =
merits     = 
merriment    ˈMerǝIHMǝNT
merriments    ˈMerǝIHMǝNTIHˌMeNTS
merry     ˈMerǝIH 
merr~ier     ˈMerǝIH ǝR
merr~iest     ˈMerǝIH ǝST
mesh     =
meshes     = 
mess     =
messenger     ˈMeSǝNDZHǝR 
messengers     ˈMeSǝNDZHǝR Z
messes     = 
met     = 
metal     =
metals     = 
metamorphosis     ˌMeTǝMǝRˈFOW:SIHS
metaphysical     ˌMeTǝˈFIHZKAAL
mete     MIY:T
meteor    ˈMIY:TYǝR
meteors    ˈMIY:TYǝRZ
methinkmethought     MIHˈTHAO:T
methinks     MIHˈTHIHNGKS 
methink~est     MIHˈTHIHNGKS T
metre     ˈMIY:TǝR 
metres     ˈMIY:TǝR Z
mettest     MeTST
mettle     =
mew     MYUW: 
mewed     MYUW: D
micher     ˈMIHTSHǝR
mickle     =
mid     =
middle     =
midriff     =
midsummer     ˈMIHDSǝMǝR
midwife     ˈMIHDWǝIHF 
midwife’s     ˈMIHDWǝIHF S
might     MǝIHT 
mightest     MǝIHT S
mightier     ˈMǝIHTIHǝR
mightily     ˈMǝIHTIHLǝIH
mighty     ˈMǝIHTǝIH 
might~ier     ˈMǝIHTǝIH ǝR
might~iest     ˈMǝIHTǝIH ǝST
milch     =
mild     MǝIHLD 
milder     ˈMǝIHLD·ǝR 
mildest     MǝIHLD ǝST
mildewed     =
mildness     ˈMǝIHLDNǝS
militarist     ˈMIHLIHTrIHST
milk     =
milk-white    ˈMIHLKˌʍǝIHT
milking-time     ˈMIHLKIHN-ˌTǝIHM
milkmaid     ˈMIHLKˌMEH::D
mill     =
million     =
millions     = 
mills     = 
mince     = 
mincing     ˈMIHNSIHN
minc~es     = 
minc~ing     ˈMIHNSIHN
mind     MǝIHND 
minded     MǝIHND eD
minding     ˈMǝIHNDIHN
minds     MǝIHND Z
mine     MǝIHN 
mineral    ˈMIHNrAAL
minerals     ˈMIHNrAALZ
mines     MǝIHN Z
mingle     =
mingled     =
minime     ˈMIHNIHMe
minister     ˈMIHNIHSTǝR 
ministering    ˈMIHNSTrIHN
ministers     ˈMIHNIHSTǝR Z
minnow     ˈMIHNǝ
minnows     ˈMIHNǝZ
minority    IHˈNɒrIHˌTǝIH
minstrelsy    ˈMIHNSTrǝLˌSǝIH
minute     =
minutes     = 
minute’s     = 
minx     =
minx’s     = 
miracle    ˈMIHrǝˌKɤL
miracles    ˈMIHrǝˌKɤLZ
mire     MǝIHR 
mired     MǝIHR D
mirth     Mɐ:RTH
mirth-moving    ˌMɐ:RTH-ˈMɤVIHN
mis-shapen     MIHSˈSHEH::PǝN
misadventure     ˌMIHSǝDˈVeNTǝR
misapplied     ˌMIHSǝˈPLǝIHD
misbegot     ˌMIHSBIHˈGɒT 
misbegotten     ˌMIHSBIHˈGɒT ǝN
misbelieving     ˌMIHSBIHˈLIY:VIHN
miscarry     MIHSˈKAWrǝIH 
miscarr~ied     MIHSˈKAWrǝIH D
miscarr~ies     MIHSˈKAWrǝIH Z
miscarr~ying     MIHSˈKAWrǝIH IHN
mischief     =
mischiefs     = 
mischievous     =
misconster    IHSˈKɒNSTǝR
misconstered    IHSˈKɒNSTǝRD
misconsters    IHSˈKɒNSTǝRZ
miscreate     ˌMIHSKrIY:ˈEH::T
misdoubt     MIHSˈDǝUHT 
misdoubts     MIHSˈDǝUHT S
miserable    ˈMIHZǝˌrAWBǝL
misgiving     MIHSˈGIHVIHN
misgoverned     MIHSˈGɤVǝRND
misgraffed    IHSˈGrAWFIHD
mishap     MIHSˈAWP
mishaps     MIHSˈAWPS
misinterpret     ˌMIHSIHNˈTɐ:RPrIHT
misleader     MIHSˈLIY:DǝR
misleaders     MIHSˈLIY:DǝRZ
mislike     MIHSˈLǝIHK
misplace    MIHSˈPLEH::SIHZ
misplaced    MIHSˈPLEH::SIHZMIHSˈPLEH::S -T
misprising     MIHSˈPrǝIHZIHN
misproud     ˈMIHSPrǝUHD
misreport     ˌMIHSrIHˈPAO:RT
miss     = 
missed     =
misses     = 
missing     ˈMIHSIHN
mist     =
mistaking     MIHSˈTEH::KIHN
mistempered     MIHSˈTeMPǝRD
mistership     ˈMIHSTǝRSHIHP
mistletoe     ˈMIHSǝLˌTOW:
mistrust     MIHSˈTrɤST 
mistrusted     MIHSˈTrɤST IHD
mistrusting     MIHSˈTrɤST IHN
misty     ˈMIHSTǝIH
misuse     =
misused     = 
misuses     = 
miséricorde     MIYZerIYˈKAORD
mitigation     ˌMIHTIHˈGEH::SIHǝN
mixtful     =
mo     MOW:
moan     MOW:N
moated     ˈMOW:TIHD
mock     =
mockable     =
mockery    ˈMɒKrǝIH
mockeryies    ˈMɒKrǝIHZ
mocks     = 
moderately    ˈMɒDrǝTˌLǝIH
modern     ˈMɒDǝRN
modestly    ˈMɒDǝSTˌLǝIH
modicum     =
modicums     = 
module     ˈMɒDYǝL
moistened     ˈMǝIHSTǝND
moity     ˈMǝIHTǝIH
mole     MOW:L 
moles     MOW:L Z
molest     =
mollification     ˌMɒLIHFIHˈKEH::SIHǝN
molten     ˈMOW:LTǝN
momentary    ˈMɒMǝNˌTAWrǝIH
monarchize    ˈMɒNǝRˌKǝIHZ
monarchy     ˈMɒNǝRˌKǝIH 
monarch~ies     ˈMɒNǝRˌKǝIH Z
monastic     =
monde     MAÕ:D
mongrel     ˈMɤNGGrǝL 
mongrels     ˈMɤNGGrǝL Z
monk     MɤNGK 
monks     MɤNGK S
mons     MɒNZ
monster     ˈMɒNSTǝR
monstrous    ˈMɒNSTrǝ
monstrousness    ˈMɒNSTrǝSˌNe
monthly     ˈMɤNTHLǝIH
monument    ˈMɒNYǝˌMeNT
monuments    ˈMɒNYǝˌMeNTS
mood     =
moods     = 
moon     =
mooncalf     ˈMUW:NˌKAO:F
mooncalf’s     ˈMUW:NˌKAO:FS
moonlight     ˈMUW:NLǝIHT
moons     = 
moon’s     = 
mop     =
moralize     ˈMɒrAAˌLǝIHZ
more-having    ˌMAO:R-ˈAWVIHN
morn     MAO:RN
morning     ˈMAO:RNIHN
morris-dance     ˈMɒrIHS-ˌDAWNS
morrow     ˈMɒrǝ
mort     MAO:RT
mortal     ˈMAO:RTAAL
mortal-staring     ˈMAO:RTAAL-ˌSTEH::rIHN
mortality    AO:RˈTAWLIHˌTǝIH
mortality’s     MAO:RˈTAWLIHˌTǝIHZ
mortar-piece     ˈMAO:RTǝR-ˌPIY:S
mose     MOW:Z
moss     =
mossed     = 
most     MOW:ST
mote     MOW:T
mother-bleeding     ˈMɤDHǝR-ˌBLIY:DIHN
mother-wit     ˈMɤDHǝR-ˌWIHT
motion     ˈMOW:SIHǝN 
motionless    ˈMOW:SIHǝNˌLeS
motions     ˈMOW:SIHǝN Z
motley     ˈMɒTLǝIH
mought     MAO:T
mould     MOW:LD 
moulded     MOW:LD IHD
mouldeth     ˈMOW:LD·ǝTH 
moulds     MOW:LD Z
moulten     ˈMOW:LTǝN
mount     MǝUHNT 
mountainous     ˈMǝUHNTNǝS
mountebank     ˈMɒNTIHˌBAWNGK
mounted     MǝUHNT IHD
mounteth     ˈMǝUHNT·ǝTH 
mounting     ˈMǝUHNTIHN
mounts     MǝUHNT S
mourner     ˈMUW:RNǝR 
mourners     ˈMUW:RNǝR Z
mournfully    ˈMUW:RNFUHˌLǝIH
mourningly     ˈMUW:RNIHNLǝIH
mouse-hunt     ˈMǝUHS-ˌɤNT
mousing     ˈMǝUHSIHN
mouth     MǝUHDH 
mouth-filling    ˌMǝUHTH-ˈFIHLIHN
mouth-honour     ˈMǝUHTH-ˌɒNǝR
mouthed     MǝUHDH D
movable     ˈMɤVǝBǝL
movables     ˈMɤVǝBǝLZ
moved    ɤVD
moving     ˈMɤVIHN
movousus     MǝˈVUW:SǝS
mow      MOW:
moy     MǝIH 
moys     MǝIH Z
much     MɤTSH
mud     MɤD
muddy     ˈMɤDǝIH
muddy-mettled     ˈMɤDǝIH-ˌMeTLD
muffle     ˈMɤFǝL 
muffler     ˈMɤFLǝR
muffl~ed     ˈMɤFǝLD
muffl~ing     ˈMɤFLIHN
mulberry    ˈMɤLBǝˌrǝIH
mulberr~ies     ˈMɤLBǝˌrǝIHZ
mulled     MɤLD
multiply     ˈMɤLTIHˌPLǝIH 
multipl~ied     ˈMɤLTIHˌPLǝIH D
multipotent    ǝLˈTIHPǝˌTeNT
multitudinous     ˌMɤLTIHˈTYUW:DNǝS
mum     MɤM
mumble-news     ˈMɤMBǝL-ˌNYUW:Z
mun     MɤN
murdered     ˈMɐ:RDHǝRD
murdering piece     ˈMɐ:RDHrIHN ˌPIY:S
mure     MYUW:R
murky     ˈMɐ:RKǝIH 
murk~iest     ˈMɐ:RKǝIH ǝST
murmur     ˈMɐ:RMǝR 
murmured     ˈMɐ:RMǝR D
murmurest     ˈMɐ:RMǝR ST
murmuring     ˈMɐ:RMrIHN
muse     =
mused     = 
musical     ˈMYUW:ZIHˌKAAL
musing     ˈMYUW:ZIHN
musings     ˈMYUW:ZIHNZ
musk-cat     ˈMɤSˌKAWT
muss     MɤS
mussel-shell     ˈMɤSǝL-ˌSHeL
mustachio     MɤSˈTAWSHIHOW:
muster     ˈMɤSTǝR 
muster-file     ˈMɤSTǝR-ˌFǝIHL
mustered     ˈMɤSTǝR D
mustering     ˈMɤSTǝR IHN
mutability    ˌMYUW:TǝˈBIHLIHˌTǝIH
mutabilit~ies    ˌMYUW:TǝˈBIHLIHˌTǝIHIHTǝIHZ
mutation     MYUW:ˈTEH::SIHǝN 
mutations     MYUW:ˈTEH::SIHǝN Z
mute     =
mutes     = 
mutine     ˈMYUW:TIHN
mutinous    ˈMYUW:TIHˌNɤS
mutiny    ˈMYUW:TIHˌNǝIH
mutin~ies     ˈMYUW:TNǝIHZ
mutter     ˈMɤTǝR 
muttered    ˈMɤTǝˌrIHD
mutual     ˈMYUW:TWAAL
muzzle     ˈMɤZǝL
muzzled     ˈMɤZǝLD
myrtle PP     ˈMɐ:RTL
méchante     MEH:ˈSHAÃ:T
nakedness    ˈNEH::KIHDˌNeS
name     NEH::M 
named     NEH::M D
namely     ˈNEH::MLǝIH
names     NEH::M Z
namest     NEH::M ST
napkin     =
napkins     = 
narrow     ˈNAWrǝ
narrow-mouthed     ˈNAWrǝ-ˌMǝUHDHD
nasty     ˈNAWSTǝIH
native     ˈNEH::TIHV
natural    ˈNAWTrAAL
naturally    ˈNAWTǝRˌLǝIH
naught     =
naughty     ˈNAO:TǝIH
nave     NEH::V
navigation     ˌNAWVIHˈGEH::SIHǝN
nay     NEH::
ne     Ne
near     NIY:R 
near to     ˈNIY:R Tǝ
near toer     ˈNIY:R TǝǝR
near toest     ˈNIY:R TǝǝST
near-changing    ˌNIY:R-ˈTSHEH::NDZHIHN
nearer     ˈNIY:r·ǝR 
nearest     ˈNIY:rǝST
nearly     ˈNIY:RLǝIH
neat     =
neatly     ˈNIY:TLǝIH
neat’s     = 
necessarily     ˌNeSIHˈSAWrIHLǝIH
neck     =
necks     =S
nectar     ˈNeKTǝR
need     = 
needPP ~ing     ˈNIY:DIHN
needed     =
needest     NIY:DST 
needful     =
needle     =
needles     = 
needlework     ˈNIY:DLˌWAO:RK
needle’s     = 
needs     = 
needy     ˈNIY:DǝIH
nefas     ˈNeFAWS
negative    ˈNeGǝˌTIHV
neglect     =
neglected     =
neglectingly    NIHˈGLeKTIHNˌLǝIH
negligence    ˈNeGLIHˌDZHeNS
negotiate     NIHˈGOW:SIHǝT
neigh     NEH::
neighbour     ˈNEH::BǝR
neighbouring     ˈNEH::BrIHN
neighed     NEH::D
neighing     ˈNEH::IHN
neither     ˈNEH:DHǝR
nerve     ˈNɐ:RV 
nerves     ˈNɐ:RV Z
nervy     ˈNɐ:RVǝIH
nest     =
nests     = 
nether     ˈNeDHǝR
nether-stocks     ˈNeDHǝR-ˌSTɒKS
nettle     =
nettled     = 
neuter     ˈNYUW:TǝR
never     ˈNeVǝR
never-dying     ˈNeVǝR-ˈDǝIHIHN
never-needed     ˈNeVǝR-ˈNIY:DIHD
never-surfeited     ˈNeVǝR-ˈSɐ:RFIHTIHD
never-touched     ˈNEH::R-ˌTɤTSHT
never-yet     ˈNEH::R-ˌYIHT
new-apparelled     =
new-beaten     ˌNYUW:-ˈBIY:TǝN
new-built    ˈNYUW:-ˌBIHLT
new-come     ˈNYUW:-ˌKɤM
new-dated    ˌNYUW:-ˈDEH::TIHD
new-devised     ˈNYUW:-DIHˌVǝIHZD
new-fallen     ˈNYUW:-ˌFAALN
new-fired    ˌNYUW:-ˈFǝIHRD
new-found     ˈNYUW:-ˌFǝUHND
new-haled    ˌNYUW:-ˈEH::LIHD
new-healed     ˈNYUW:-ˌIY:LD
new-made    ˈNYUW:-ˌMEH::D
new-risen     ˈNYUW:-ˈrIHZǝN
new-sad     =
new-shed     ˈNYUW:-ˌSHeD
new-store     ˈNYUW:-ˌSTAO:R
new-taken     ˈNYUW:-ˌTEH::N
new-trimmed     ˈNYUW:-ˈTrIHMD
new-tuned     ˈNYUW:-ˌTYUW:ND
newly     ˈNYUW:LǝIH
newness     =
next     =
nice     NǝIHS
niceness     ˈNǝIHSNǝS
nicety     ˈNǝIHSTǝIH
nick     =
niece     =
nieces     = 
niece’s     = 
niggarding     ˈNIHGǝRDIHN
nigh     NǝIH
night-alarm     ˈNǝIHT-ǝˌLAA:RM
night-raven     ˈNǝIHT-ˌrEH::VǝN
night-rule     ˈNǝIHT-ˌrUW:L
night-swift     ˈNǝIHT-ˌSWIHFT
night-tripping    ˌNǝIHT-ˈTrIHPIHN
nightmare     ˈNǝIHTMEH::R
nimble-footed     =
nimble-pinioned     =
nine     NǝIHN
nineteen     ˈNǝIHNTIY:N
nip     =
nipped     = 
nipple     =
nips     = 
no     NOW:
nobility    NǝˈBIHLIHˌTǝIH
nobility’s     NǝˈBIHLIHˌTǝIHZ
noble     ˈNOW:BǝL
noble-ending     ˈNOW:BǝL-ˌeNDIHN
noble-minded     ˈNOW:BǝL-ˌMǝIHNDIHD 
noble-mindednoblest-     ˈNOW:BLǝST-
nobler     ˈNOW:BLǝR
noblish     ˈNOW:BLIHSH
nobody    ˈNOW:BǝDǝIH
nod     =
nodding     ˈNɒD-IHN
noddy     ˈNɒDǝIH
nods     = 
noise-maker     ˈNǝIHZ-ˌMEH::KǝR
nole     NOW:L
nomination    ˌNɒMIHˈNEH::SIHǝN
non     NAÕ
non-performance     ˌNɒNPǝRˈFAO:RMǝNS
nonage     ˈNOW:NIHDZH
noncome     ˈNɒNKǝM
none-sparing    ˌNOW:N-ˈSPEH::rIHN
nonny-no     ˈNɒNǝIHˈNOW:
nook-shotten     ˈNUW:K-ˌSHɒTǝN
noonday     ˈNUW:NDEH::
noontide     ˈNUW:NTǝIHD
north-east    ˈNAO:RTH-ˌeST
north-north-west     ˈNAO:RTH-NAO:RTH-ˈWeST
northern     ˈNAO:RDHǝRN
northward     ˈNAO:RTHWǝRD
nose     NOW:Z
nose-painting     ˈNOW:Z-ˌPEH::NTIHN
nostril     =
nostrils     = 
not-fearing    ˌNɒTˈFIY:rIHN
notable     ˈNOW:TǝBǝL
notary    ˈNOW:TrǝIH
notary’s     ˈNOW:TǝˌrǝIHZ
note     NOW:T 
notebook     ˈNOW:TBUHK
notedly     ˈNOW:TIHDLǝIH
notes     NOW:T S
nothing-gift     ˈNOW:TIHN-ˌGIHFT
notify     ˈNOW:TIHFǝIH
notion     ˈNOW:SIHǝN
notoriously     NǝˈTAO:rIHǝSLǝIH
notwithstanding     ˌNɒTWIHTHˈSTAWNDIHN
nourish     ˈNɤrIHSH
nourisher     ˈNɤrIHSHǝR
nous     NUW
novum     ˈNOW:VUHM
nowadays     ˈNǝUHǝˌDEH::Z
numb     NɤM
numbered     ˈNɤMBǝRD
numberless    ˈNɤMBǝRˌLeS
nunnery     ˈNɤNrǝIH
nurse-like     ˈNɐ:RS-LǝIHK
nursery    ˈNɐ:RSrǝIH
nurture     ˈNɐ:RTǝR
nuthook     ˈNɤTˌUHK
nuthooks     ˈNɤTˌUHKS
nutriment    ˈNYUW:TrIHˌMeNT
néanmoins     NeAÃˈMWEH:̃
oak     OW:K 
oaken     ˈOW:KǝN
oaks     OW:K S
oaten     ˈOW:TǝN
oathable     ˈOW:THǝBǝL
oats     OW:TS
obduracy     ɒBˈDYUW:rǝSǝIH
obedience    ǝˈBIY:DIHǝNS
obeisance     ˈɒBIHSAO:NS
obey     ǝˈBEH::
obeyed     ǝˈBEH::D
obeyedest     ǝˈBEH::DST
obeying     ǝˈBEH::IHN
obeys     ǝˈBEH::ST
obligation     ˌɒBLIHˈGEH::SIHǝN 
obligations     ˌɒBLIHˈGEH::SIHǝN Z
oblique     =
