play,character,phoneme,sex,role,genre
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,NG,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,UH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,G,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,TH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,CH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,CH,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,Y,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AW,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,Y,m,other,comedy
AWW,Fool,UH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,G,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,CH,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,G,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,JH,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,CH,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,G,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,UH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,JH,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,Y,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,NG,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,Y,m,other,comedy
AWW,Fool,UH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,V,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,JH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,OW,m,other,comedy
AWW,Fool,TH,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,JH,m,other,comedy
AWW,Fool,AW,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,G,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,HH,m,other,comedy
AWW,Fool,ER,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AA,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,TH,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,EY,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,DH,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,P,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,W,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,CH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,UH,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,SH,m,other,comedy
AWW,Fool,AE,m,other,comedy
AWW,Fool,L,m,other,comedy
AWW,Fool,F,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,Y,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,JH,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,M,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,EH,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,T,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,IY,m,other,comedy
AWW,Fool,Y,m,other,comedy
AWW,Fool,AO,m,other,comedy
AWW,Fool,R,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AH,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,UW,m,other,comedy
AWW,Fool,S,m,other,comedy
AWW,Fool,IH,m,other,comedy
AWW,Fool,NG,m,other,comedy
AWW,Fool,Z,m,other,comedy
AWW,Fool,B,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,K,m,other,comedy
AWW,Fool,AY,m,other,comedy
AWW,Fool,N,m,other,comedy
AWW,Fool,D,m,other,comedy
AWW,Fool,W,m,other,comedy
