filename,fricative,affricate,glide,nasal,liquid,stop,glottal,linguaalveolar,linguapalatal,labiodental,bilabial,linguavelar,linguadental,voiced,voiceless,sibilant,nonsibilant,sonorant,nonsonorant,coronal,noncoronal,monophthong,diphthong,central,front,back,tense,lax,rounded,unrounded,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
3H6_HenryVI,0.2943555477404607,0.012132934763495692,0.059257956743449976,0.19025848426235273,0.15298048180059787,0.291014594689643,0.0327061719711623,0.4888341832248989,0.11042729031123616,0.06330226833128187,0.16159662387902232,0.07139089150694566,0.07174257077545279,0.6639704589414454,0.3360295410585546,0.12660453666256374,0.8733954633374362,0.40249692280640054,0.5975030771935994,0.5463337436258132,0.4536662563741867,0.8049624927870744,0.19503750721292556,0.2660126947489902,0.37132140796306984,0.16762839007501443,0.20253894979803808,0.6024235429890363,0.18349682631275246,0.621465666474322,0.018900906806511526,0.02196001311045559,0.07582213481918497,0.021304490331039004,0.011580902436359664,0.033759423139954114,0.01802687643395608,0.0042608980662078005,0.04774390910084125,0.03812957500273134,0.03594449907134273,0.02490986561783022,0.01387523216431771,0.02316180487271933,0.009177318911832186,0.020321206161914126,0.04883644706653556,0.03386867693652355,0.0032776138970829235,0.026657926362941113,0.03976838195127281,0.038348082595870206,0.0713427291598383,0.008521796132415601,0.013001201791762264,0.0016388069485414618,0.014312247350595433,0.055282421064131976,0.0429367420517863,0.005790451218179832,0.06489675516224189,0.006445973997596417,0.005353436031902108,0.017917622637386648,0.016169561892275756,0.029717032666885173,0.007101496777013001,0.029498525073746312,0.00043701518627772313
3H6_Huntsman,0.3225806451612903,0.0,0.06451612903225806,0.16129032258064516,0.16129032258064516,0.2903225806451613,0.03225806451612903,0.45161290322580644,0.0967741935483871,0.03225806451612903,0.1935483870967742,0.06451612903225806,0.12903225806451613,0.7741935483870968,0.22580645161290322,0.12903225806451613,0.8709677419354839,0.3870967741935484,0.6129032258064516,0.6451612903225806,0.3548387096774194,0.7,0.3,0.15,0.4,0.15,0.2,0.5,0.2,0.5,0.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.0,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0,0.0196078431372549,0.0
3H6_JohnMortimer,0.29411764705882354,0.0,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.5882352941176471,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.6470588235294118,0.35294117647058826,0.11764705882352941,0.8823529411764706,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.4117647058823529,1.0,0.0,0.2,0.7,0.1,0.6,0.4,0.1,0.9,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.0,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
3H6_KingLewis,0.2926596758817922,0.009532888465204958,0.08484270734032412,0.16205910390848427,0.15919923736892277,0.2917063870352717,0.01811248808388942,0.4852240228789323,0.11916110581506197,0.061010486177311724,0.16777883698760723,0.07816968541468065,0.07054337464251668,0.661582459485224,0.33841754051477596,0.14299332697807435,0.8570066730219257,0.40610104861773116,0.5938989513822688,0.5653002859866539,0.43469971401334606,0.8267090620031796,0.17329093799682035,0.26073131955484896,0.42289348171701113,0.14308426073131955,0.2368839427662957,0.589825119236884,0.1987281399046105,0.6279809220985691,0.012514898688915376,0.026817640047675805,0.06436233611442194,0.02443384982121573,0.013706793802145411,0.027413587604290822,0.021454112038140644,0.0029797377830750892,0.048271752085816445,0.039928486293206195,0.02800953516090584,0.033373063170441,0.013110846245530394,0.02562574493444577,0.009535160905840286,0.01132300357568534,0.06376638855780692,0.039928486293206195,0.0029797377830750892,0.028605482717520857,0.04648390941597139,0.027413587604290822,0.0631704410011919,0.010727056019070322,0.009535160905840286,0.0011918951132300357,0.013110846245530394,0.05303933253873659,0.054231227651966626,0.010131108462455305,0.06138259833134684,0.004171632896305125,0.0011918951132300357,0.015494636471990465,0.012514898688915376,0.04290822407628129,0.010131108462455305,0.023837902264600714,0.0011918951132300357
3H6_LadyBona,0.2465753424657534,0.0136986301369863,0.0821917808219178,0.1643835616438356,0.1917808219178082,0.3013698630136986,0.06164383561643835,0.4315068493150685,0.17123287671232876,0.03424657534246575,0.1643835616438356,0.0821917808219178,0.0547945205479452,0.684931506849315,0.3150684931506849,0.0958904109589041,0.9041095890410958,0.4383561643835616,0.5616438356164384,0.5205479452054794,0.4794520547945205,0.797752808988764,0.20224719101123595,0.2247191011235955,0.42696629213483145,0.14606741573033707,0.16853932584269662,0.6292134831460674,0.1797752808988764,0.6179775280898876,0.00851063829787234,0.02553191489361702,0.06382978723404255,0.03404255319148936,0.00851063829787234,0.0425531914893617,0.02553191489361702,0.0,0.04680851063829787,0.029787234042553193,0.03829787234042553,0.02127659574468085,0.00851063829787234,0.01276595744680851,0.01276595744680851,0.03829787234042553,0.06808510638297872,0.029787234042553193,0.00851063829787234,0.029787234042553193,0.04680851063829787,0.02553191489361702,0.06808510638297872,0.00851063829787234,0.01702127659574468,0.0,0.01702127659574468,0.07234042553191489,0.02127659574468085,0.01702127659574468,0.05531914893617021,0.00425531914893617,0.0,0.01276595744680851,0.00851063829787234,0.03404255319148936,0.01702127659574468,0.02127659574468085,0.0
3H6_Lieutenant,0.24489795918367346,0.08163265306122448,0.02040816326530612,0.20408163265306123,0.20408163265306123,0.24489795918367346,0.02040816326530612,0.3877551020408163,0.16326530612244897,0.10204081632653061,0.20408163265306123,0.061224489795918366,0.061224489795918366,0.6938775510204082,0.30612244897959184,0.061224489795918366,0.9387755102040817,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.8214285714285714,0.17857142857142858,0.35714285714285715,0.39285714285714285,0.07142857142857142,0.03571428571428571,0.7857142857142857,0.03571428571428571,0.7857142857142857,0.012987012987012988,0.03896103896103896,0.12987012987012986,0.012987012987012988,0.0,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.03896103896103896,0.0,0.05194805194805195,0.012987012987012988,0.0,0.012987012987012988,0.05194805194805195,0.012987012987012988,0.03896103896103896,0.025974025974025976,0.03896103896103896,0.05194805194805195,0.06493506493506493,0.012987012987012988,0.0,0.0,0.03896103896103896,0.09090909090909091,0.03896103896103896,0.0,0.03896103896103896,0.012987012987012988,0.0,0.0,0.05194805194805195,0.0,0.012987012987012988,0.0,0.0
3H6_MESSENGERS.1,0.23076923076923078,0.07692307692307693,0.0,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.0,0.46153846153846156,0.15384615384615385,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.3076923076923077,0.15384615384615385,0.8461538461538461,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.38461538461538464,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3H6_MESSENGERS.2,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
3H6_MESSENGERS.Post,0.3,0.014583333333333334,0.06666666666666667,0.17916666666666667,0.17291666666666666,0.26666666666666666,0.05,0.47708333333333336,0.15208333333333332,0.052083333333333336,0.15625,0.058333333333333334,0.05416666666666667,0.69375,0.30625,0.14375,0.85625,0.41875,0.58125,0.58125,0.41875,0.8833922261484098,0.1166077738515901,0.2756183745583039,0.40636042402826855,0.20141342756183744,0.23674911660777384,0.6466431095406361,0.22614840989399293,0.657243816254417,0.023591087811271297,0.022280471821756225,0.06946264744429882,0.03014416775884666,0.002621231979030144,0.01834862385321101,0.01310615989515072,0.003931847968545216,0.06684141546526867,0.03145478374836173,0.03669724770642202,0.0327653997378768,0.011795543905635648,0.020969855832241154,0.009174311926605505,0.03145478374836173,0.05504587155963303,0.03669724770642202,0.005242463958060288,0.014416775884665793,0.035386631716906945,0.04456094364351245,0.05504587155963303,0.01310615989515072,0.010484927916120577,0.0,0.011795543905635648,0.07339449541284404,0.045871559633027525,0.009174311926605505,0.05242463958060288,0.002621231979030144,0.002621231979030144,0.01834862385321101,0.011795543905635648,0.028833551769331587,0.01310615989515072,0.035386631716906945,0.0
3H6_MESSENGERS.X.1,0.2702702702702703,0.013513513513513514,0.0945945945945946,0.17567567567567569,0.21621621621621623,0.22972972972972974,0.04054054054054054,0.5,0.1891891891891892,0.04054054054054054,0.10810810810810811,0.02702702702702703,0.0945945945945946,0.7702702702702703,0.22972972972972974,0.0945945945945946,0.9054054054054054,0.4864864864864865,0.5135135135135135,0.581081081081081,0.4189189189189189,0.8780487804878049,0.12195121951219512,0.1951219512195122,0.4146341463414634,0.2682926829268293,0.21951219512195122,0.6585365853658537,0.2926829268292683,0.5853658536585366,0.008695652173913044,0.008695652173913044,0.05217391304347826,0.06956521739130435,0.008695652173913044,0.02608695652173913,0.017391304347826087,0.0,0.06956521739130435,0.05217391304347826,0.034782608695652174,0.017391304347826087,0.0,0.02608695652173913,0.0,0.02608695652173913,0.06086956521739131,0.043478260869565216,0.008695652173913044,0.017391304347826087,0.05217391304347826,0.017391304347826087,0.09565217391304348,0.0,0.008695652173913044,0.0,0.0,0.08695652173913043,0.017391304347826087,0.008695652173913044,0.043478260869565216,0.008695652173913044,0.0,0.017391304347826087,0.0,0.034782608695652174,0.02608695652173913,0.034782608695652174,0.0
3H6_MESSENGERS.X.2,0.31896551724137934,0.0028735632183908046,0.06896551724137931,0.16666666666666666,0.13793103448275862,0.3045977011494253,0.04597701149425287,0.5057471264367817,0.09482758620689655,0.06609195402298851,0.1235632183908046,0.08620689655172414,0.07758620689655173,0.6522988505747126,0.34770114942528735,0.12931034482758622,0.8706896551724138,0.3735632183908046,0.6264367816091954,0.5402298850574713,0.45977011494252873,0.8385416666666666,0.16145833333333334,0.3177083333333333,0.3541666666666667,0.16666666666666666,0.18229166666666666,0.65625,0.15104166666666666,0.6875,0.020370370370370372,0.020370370370370372,0.09814814814814815,0.016666666666666666,0.005555555555555556,0.014814814814814815,0.014814814814814815,0.001851851851851852,0.06111111111111111,0.046296296296296294,0.03333333333333333,0.014814814814814815,0.018518518518518517,0.025925925925925925,0.012962962962962963,0.02962962962962963,0.03888888888888889,0.03333333333333333,0.0,0.037037037037037035,0.046296296296296294,0.025925925925925925,0.07592592592592592,0.005555555555555556,0.014814814814814815,0.003703703703703704,0.011111111111111112,0.04259259259259259,0.053703703703703705,0.001851851851851852,0.05925925925925926,0.003703703703703704,0.005555555555555556,0.016666666666666666,0.016666666666666666,0.027777777777777776,0.016666666666666666,0.027777777777777776,0.0
3H6_MESSENGERS.X.3,0.29411764705882354,0.0,0.09803921568627451,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.0196078431372549,0.39215686274509803,0.11764705882352941,0.0784313725490196,0.17647058823529413,0.1568627450980392,0.058823529411764705,0.6666666666666666,0.3333333333333333,0.13725490196078433,0.8627450980392157,0.39215686274509803,0.6078431372549019,0.43137254901960786,0.5686274509803921,0.8620689655172413,0.13793103448275862,0.3793103448275862,0.3103448275862069,0.1724137931034483,0.27586206896551724,0.5862068965517241,0.20689655172413793,0.6551724137931034,0.0,0.0,0.125,0.0375,0.0125,0.0125,0.0125,0.0,0.0625,0.0375,0.0125,0.0125,0.0125,0.025,0.0,0.0125,0.0375,0.0625,0.0,0.0875,0.0125,0.0375,0.075,0.0125,0.0125,0.0,0.025,0.05,0.05,0.0,0.0125,0.0,0.0,0.025,0.025,0.0375,0.025,0.0375,0.0
3H6_MESSENGERS.X.4,0.24468085106382978,0.010638297872340425,0.05319148936170213,0.24468085106382978,0.1595744680851064,0.2872340425531915,0.031914893617021274,0.4148936170212766,0.1276595744680851,0.06382978723404255,0.1702127659574468,0.11702127659574468,0.07446808510638298,0.7553191489361702,0.24468085106382978,0.07446808510638298,0.925531914893617,0.4574468085106383,0.5425531914893617,0.48936170212765956,0.5106382978723404,0.8620689655172413,0.13793103448275862,0.29310344827586204,0.3793103448275862,0.1896551724137931,0.15517241379310345,0.7068965517241379,0.1896551724137931,0.6724137931034483,0.013157894736842105,0.046052631578947366,0.09868421052631579,0.039473684210526314,0.013157894736842105,0.006578947368421052,0.02631578947368421,0.006578947368421052,0.06578947368421052,0.03289473684210526,0.019736842105263157,0.013157894736842105,0.019736842105263157,0.019736842105263157,0.0,0.019736842105263157,0.05263157894736842,0.02631578947368421,0.0,0.05263157894736842,0.03289473684210526,0.05263157894736842,0.07894736842105263,0.019736842105263157,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.06578947368421052,0.006578947368421052,0.0,0.02631578947368421,0.013157894736842105,0.0,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.013157894736842105,0.039473684210526314,0.0
3H6_MESSENGERS.X.5,0.24242424242424243,0.0,0.06060606060606061,0.030303030303030304,0.30303030303030304,0.36363636363636365,0.030303030303030304,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.12121212121212122,0.0,0.030303030303030304,0.696969696969697,0.30303030303030304,0.09090909090909091,0.9090909090909091,0.3939393939393939,0.6060606060606061,0.696969696969697,0.30303030303030304,0.95,0.05,0.1,0.55,0.3,0.35,0.6,0.35,0.6,0.0,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.0,0.018867924528301886,0.018867924528301886,0.0,0.09433962264150944,0.018867924528301886,0.09433962264150944,0.018867924528301886,0.0,0.05660377358490566,0.0,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.0,0.0,0.03773584905660377,0.0,0.018867924528301886,0.0,0.0,0.0,0.03773584905660377,0.1509433962264151,0.0,0.0,0.07547169811320754,0.0,0.0,0.05660377358490566,0.0,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.0
3H6_MayorOfYork,0.3176470588235294,0.011764705882352941,0.08235294117647059,0.16470588235294117,0.2,0.2235294117647059,0.011764705882352941,0.4823529411764706,0.16470588235294117,0.10588235294117647,0.10588235294117647,0.07058823529411765,0.058823529411764705,0.7058823529411765,0.29411764705882354,0.1411764705882353,0.8588235294117647,0.4470588235294118,0.5529411764705883,0.5764705882352941,0.4235294117647059,0.7192982456140351,0.2807017543859649,0.2631578947368421,0.22807017543859648,0.22807017543859648,0.22807017543859648,0.49122807017543857,0.2807017543859649,0.43859649122807015,0.0,0.007042253521126761,0.08450704225352113,0.056338028169014086,0.014084507042253521,0.028169014084507043,0.007042253521126761,0.0,0.04929577464788732,0.028169014084507043,0.035211267605633804,0.02112676056338028,0.035211267605633804,0.035211267605633804,0.02112676056338028,0.007042253521126761,0.007042253521126761,0.04225352112676056,0.007042253521126761,0.007042253521126761,0.056338028169014086,0.02112676056338028,0.06338028169014084,0.014084507042253521,0.035211267605633804,0.0,0.007042253521126761,0.06338028169014084,0.056338028169014086,0.014084507042253521,0.04225352112676056,0.007042253521126761,0.007042253521126761,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.02112676056338028,0.014084507042253521,0.0
3H6_Montague,0.29435483870967744,0.016129032258064516,0.04435483870967742,0.20967741935483872,0.14112903225806453,0.29435483870967744,0.03225806451612903,0.5161290322580645,0.10080645161290322,0.06854838709677419,0.14919354838709678,0.06451612903225806,0.06854838709677419,0.6774193548387096,0.3225806451612903,0.125,0.875,0.3951612903225806,0.6048387096774194,0.532258064516129,0.46774193548387094,0.8098591549295775,0.19014084507042253,0.323943661971831,0.3028169014084507,0.18309859154929578,0.176056338028169,0.6338028169014085,0.19014084507042253,0.6197183098591549,0.020512820512820513,0.035897435897435895,0.09487179487179487,0.017948717948717947,0.010256410256410256,0.03333333333333333,0.02564102564102564,0.002564102564102564,0.046153846153846156,0.038461538461538464,0.02564102564102564,0.023076923076923078,0.010256410256410256,0.02564102564102564,0.015384615384615385,0.020512820512820513,0.03076923076923077,0.017948717948717947,0.007692307692307693,0.020512820512820513,0.035897435897435895,0.046153846153846156,0.08205128205128205,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.05384615384615385,0.05128205128205128,0.0,0.07435897435897436,0.005128205128205128,0.005128205128205128,0.023076923076923078,0.017948717948717947,0.017948717948717947,0.010256410256410256,0.028205128205128206,0.0
3H6_Montgomery,0.21524663677130046,0.026905829596412557,0.09417040358744394,0.17937219730941703,0.15246636771300448,0.33183856502242154,0.026905829596412557,0.484304932735426,0.10762331838565023,0.08071748878923767,0.16143497757847533,0.11210762331838565,0.026905829596412557,0.6367713004484304,0.3632286995515695,0.08071748878923767,0.9192825112107623,0.4260089686098655,0.5739910313901345,0.48878923766816146,0.5112107623318386,0.8098591549295775,0.19014084507042253,0.2676056338028169,0.3380281690140845,0.20422535211267606,0.2535211267605634,0.5563380281690141,0.2535211267605634,0.5563380281690141,0.010958904109589041,0.01643835616438356,0.07397260273972603,0.024657534246575342,0.00821917808219178,0.043835616438356165,0.01643835616438356,0.010958904109589041,0.052054794520547946,0.0136986301369863,0.04657534246575343,0.030136986301369864,0.0136986301369863,0.030136986301369864,0.00821917808219178,0.01643835616438356,0.043835616438356165,0.024657534246575342,0.005479452054794521,0.0410958904109589,0.0547945205479452,0.03287671232876712,0.057534246575342465,0.019178082191780823,0.005479452054794521,0.0027397260273972603,0.01643835616438356,0.038356164383561646,0.03287671232876712,0.0027397260273972603,0.0684931506849315,0.0027397260273972603,0.0,0.043835616438356165,0.019178082191780823,0.03287671232876712,0.024657534246575342,0.0136986301369863,0.0
3H6_Norfolk,0.391304347826087,0.043478260869565216,0.06521739130434782,0.13043478260869565,0.17391304347826086,0.1956521739130435,0.06521739130434782,0.5434782608695652,0.06521739130434782,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.06521739130434782,0.6304347826086957,0.3695652173913043,0.13043478260869565,0.8695652173913043,0.3695652173913043,0.6304347826086957,0.5,0.5,0.7666666666666667,0.23333333333333334,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.16666666666666666,0.6,0.23333333333333334,0.5333333333333333,0.02631578947368421,0.039473684210526314,0.09210526315789473,0.05263157894736842,0.0,0.06578947368421052,0.0,0.013157894736842105,0.02631578947368421,0.039473684210526314,0.0,0.013157894736842105,0.0,0.039473684210526314,0.013157894736842105,0.039473684210526314,0.02631578947368421,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.09210526315789473,0.013157894736842105,0.06578947368421052,0.0,0.02631578947368421,0.0,0.013157894736842105,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.05263157894736842,0.0,0.0,0.02631578947368421,0.039473684210526314,0.02631578947368421,0.013157894736842105,0.02631578947368421,0.0
3H6_Northumberland,0.31777777777777777,0.013333333333333334,0.06,0.17777777777777778,0.11777777777777777,0.31333333333333335,0.057777777777777775,0.48,0.10222222222222223,0.057777777777777775,0.1688888888888889,0.06666666666666667,0.06666666666666667,0.6044444444444445,0.39555555555555555,0.13555555555555557,0.8644444444444445,0.35555555555555557,0.6444444444444445,0.5088888888888888,0.4911111111111111,0.7906137184115524,0.20938628158844766,0.22382671480144403,0.38267148014440433,0.18411552346570398,0.20938628158844766,0.5812274368231047,0.19494584837545126,0.5956678700361011,0.015130674002751032,0.023383768913342505,0.06602475928473177,0.024759284731774415,0.01925722145804677,0.02888583218707015,0.017881705639614855,0.0068775790921595595,0.04401650618982118,0.0343878954607978,0.02200825309491059,0.01925722145804677,0.011004126547455296,0.01925722145804677,0.008253094910591471,0.03576341127922971,0.06464924346629987,0.03576341127922971,0.001375515818431912,0.030261348005502064,0.024759284731774415,0.0343878954607978,0.07290233837689133,0.002751031636863824,0.02063273727647868,0.0,0.023383768913342505,0.048143053645116916,0.0453920220082531,0.0068775790921595595,0.07015130674002751,0.0068775790921595595,0.005502063273727648,0.024759284731774415,0.016506189821182942,0.02888583218707015,0.008253094910591471,0.03163686382393398,0.0
3H6_Oxford,0.3168141592920354,0.02654867256637168,0.06725663716814159,0.16283185840707964,0.16283185840707964,0.26371681415929205,0.04070796460176991,0.49380530973451325,0.10973451327433628,0.06371681415929203,0.16106194690265488,0.05309734513274336,0.07787610619469026,0.6707964601769911,0.3292035398230089,0.13451327433628318,0.8654867256637168,0.3929203539823009,0.6070796460176991,0.5451327433628319,0.45486725663716815,0.8005865102639296,0.19941348973607037,0.2873900293255132,0.3255131964809384,0.187683284457478,0.20234604105571846,0.5982404692082112,0.21114369501466276,0.5894428152492669,0.018763796909492272,0.018763796909492272,0.08057395143487858,0.02759381898454746,0.016556291390728478,0.03200883002207505,0.01545253863134658,0.00772626931567329,0.04966887417218543,0.039735099337748346,0.023178807947019868,0.02759381898454746,0.01545253863134658,0.026490066225165563,0.009933774834437087,0.025386313465783666,0.05518763796909492,0.025386313465783666,0.008830022075055188,0.019867549668874173,0.039735099337748346,0.029801324503311258,0.0684326710816777,0.0033112582781456954,0.011037527593818985,0.0,0.016556291390728478,0.06181015452538632,0.04415011037527594,0.0033112582781456954,0.052980132450331126,0.008830022075055188,0.0011037527593818985,0.023178807947019868,0.013245033112582781,0.03863134657836645,0.0033112582781456954,0.03642384105960265,0.0
3H6_PrinceEdward,0.3093841642228739,0.01906158357771261,0.06598240469208211,0.14516129032258066,0.1598240469208211,0.30058651026392963,0.039589442815249266,0.4838709677419355,0.12756598240469208,0.0689149560117302,0.1378299120234604,0.07331378299120235,0.0689149560117302,0.624633431085044,0.375366568914956,0.13196480938416422,0.8680351906158358,0.3709677419354839,0.6290322580645161,0.5601173020527859,0.4398826979472141,0.7915690866510539,0.20843091334894615,0.22716627634660422,0.38875878220140514,0.1756440281030445,0.20374707259953162,0.5878220140515222,0.1990632318501171,0.5925058548009368,0.019837691614066726,0.023444544634806132,0.058611361587015326,0.025247971145175834,0.012623985572587917,0.0387736699729486,0.015329125338142471,0.004508566275924256,0.05049594229035167,0.0351668169522092,0.032461677186654644,0.028854824165915238,0.017132551848512173,0.030658250676284943,0.0063119927862939585,0.024346257889990983,0.061316501352569885,0.032461677186654644,0.007213706041478809,0.029756537421100092,0.04238052299368801,0.024346257889990983,0.05590622182146077,0.009017132551848512,0.009918845807033363,0.0018034265103697023,0.019837691614066726,0.05590622182146077,0.04418394950405771,0.007213706041478809,0.06311992786293959,0.007213706041478809,0.005410279531109108,0.017132551848512173,0.011722272317403066,0.025247971145175834,0.015329125338142471,0.029756537421100092,0.0
3H6_QueenElizabeth,0.28341793570219964,0.012690355329949238,0.06091370558375635,0.18189509306260576,0.16835871404399322,0.2927241962774958,0.021996615905245348,0.4983079526226734,0.13959390862944163,0.06175972927241963,0.15905245346869712,0.06175972927241963,0.05752961082910321,0.6615905245346869,0.338409475465313,0.14213197969543148,0.8578680203045685,0.41116751269035534,0.5888324873096447,0.5685279187817259,0.43147208121827413,0.7891061452513967,0.21089385474860337,0.2360335195530726,0.3547486033519553,0.19832402234636873,0.19134078212290503,0.5977653631284916,0.2122905027932961,0.5768156424581006,0.012644889357218124,0.030558482613277135,0.07112750263435196,0.030031612223393046,0.005268703898840885,0.04689146469968388,0.018967334035827187,0.0036880927291886197,0.04952581664910432,0.029504741833508957,0.032665964172813484,0.01791359325605901,0.01738672286617492,0.022128556375131718,0.008956796628029505,0.0136986301369863,0.04320337197049526,0.0273972602739726,0.004214963119072708,0.023182297154899896,0.040042149631190724,0.04320337197049526,0.06375131717597471,0.006322444678609062,0.008956796628029505,0.001053740779768177,0.012644889357218124,0.06480505795574289,0.052160168598524764,0.007903055848261328,0.0690200210748156,0.006322444678609062,0.005268703898840885,0.026870389884088516,0.016332982086406742,0.02423603793466807,0.0136986301369863,0.02792413066385669,0.0005268703898840885
3H6_QueenMargaret,0.30142793395805445,0.015841142347166444,0.06291834002677377,0.16041945560017848,0.15863453815261044,0.3007585899152164,0.035252119589468986,0.4979919678714859,0.11780455153949129,0.06001784917447568,0.14837126282909416,0.06849620705042392,0.07206604194556002,0.6541722445336903,0.34582775546630967,0.13409192324854977,0.8659080767514502,0.3819723337795627,0.6180276662204373,0.5676037483266398,0.4323962516733601,0.8062452972159518,0.19375470278404816,0.26749435665914223,0.36343115124153497,0.17531978931527464,0.18886380737396538,0.6173814898419865,0.1892400300978179,0.617005267118134,0.018067226890756304,0.026470588235294117,0.07633053221288516,0.023109243697478993,0.013865546218487394,0.0288515406162465,0.018907563025210083,0.006442577030812325,0.05574229691876751,0.04005602240896359,0.030392156862745098,0.023249299719887956,0.015546218487394958,0.021148459383753503,0.007282913165266107,0.022128851540616248,0.05,0.028431372549019607,0.0035014005602240898,0.028291316526610644,0.04145658263305322,0.031092436974789917,0.06218487394957983,0.00742296918767507,0.012044817927170869,0.0018207282913165266,0.01442577030812325,0.05812324929971989,0.050560224089635855,0.004761904761904762,0.06414565826330532,0.0051820728291316525,0.0054621848739495795,0.018627450980392157,0.016526610644257703,0.028711484593837534,0.010784313725490196,0.02857142857142857,0.00028011204481792715
