,front,monophthong,central,unrounded,diphthong,tense,lax,back,rounded,linguaalveolar,linguapalatal,fricative,nonsonorant,glide,affricate,voiceless,liquid,nasal,labiodental,bilabial,stop,linguavelar,coronal,glottal,sonorant,nonsibilant,voiced,sibilant,noncoronal,linguadental,
Jn,Peter,2,5,1,3,2,1,4,2,2,6,5,2,0,8,3,0,1,1,2,1,0,5,10,0,4,6,3,1,3,1,6,4,3,1,11,2,2,1,2,
1H6,General,102,214,80,182,45,48,166,32,32,205,132,32,6,254,116,68,28,46,32,54,20,214,255,6,153,272,182,80,72,13,135,166,48,50,357,102,45,48,152,
Ado,Verges,107,189,55,158,32,44,145,27,31,182,100,31,5,203,98,69,14,45,27,30,24,189,176,11,123,207,158,55,37,17,119,145,20,55,271,107,32,44,150,
TGV,OUTLAWS.3,89,205,81,166,44,52,153,35,39,160,118,39,5,226,103,52,31,62,35,41,26,205,197,10,137,235,166,81,58,27,128,153,33,44,319,89,44,52,166,
Rom,SERVANTS.CAPULET.0.1,48,111,34,77,20,28,83,29,34,108,69,34,4,145,72,34,17,20,29,25,29,111,124,8,79,133,77,34,37,8,91,83,17,27,197,48,20,28,100,
2H6,Holland,104,184,49,151,39,44,140,31,33,171,115,33,7,221,99,63,25,54,31,32,31,184,195,14,139,240,151,49,54,22,120,140,33,43,317,104,39,44,165,
2H6,Suffolk,1032,2272,769,1765,505,554,1718,471,507,2284,1363,507,64,2836,1409,800,274,705,471,484,340,2272,2538,155,1712,2963,1765,769,680,232,1585,1718,306,628,3920,1032,505,554,2010,
AWW,King,1265,2750,929,2096,657,727,2023,556,654,2669,1744,654,78,3372,1550,967,385,824,556,566,341,2750,2925,216,2012,3379,2096,929,722,323,2005,2023,383,760,4624,1265,657,727,2459,
Tmp,Ferdinand,433,958,334,743,247,236,722,191,215,937,590,215,34,1154,530,375,118,337,191,213,111,958,1017,51,731,1222,743,334,254,102,663,722,118,303,1582,433,247,236,868,
Per,Leonine,67,137,43,107,32,47,90,27,30,126,84,30,2,166,80,38,15,52,27,36,13,137,150,9,101,174,107,43,43,20,93,90,16,44,223,67,32,47,117,
H5,BishopOfCanterbury,805,1814,684,1442,280,388,1426,325,372,1799,1061,372,78,2099,960,637,246,431,325,374,238,1814,1889,114,1310,2253,1442,684,510,163,1156,1426,207,494,2915,805,280,388,1520,
Jn,HERALDS.ENGLISH,49,100,34,77,19,19,81,17,23,104,62,23,6,128,60,36,13,23,17,25,22,100,122,5,80,141,77,34,35,9,67,81,16,28,180,49,19,19,86,
Ham,GravediggersCompanion,46,96,31,78,22,20,76,19,18,96,54,18,4,112,54,37,9,23,19,25,11,96,100,10,74,117,78,31,30,7,69,76,12,23,163,46,22,20,86,
H5,MistressQuickly,160,353,115,282,68,89,264,78,71,352,183,71,8,417,226,131,34,115,78,52,42,353,343,43,254,445,282,115,85,38,226,264,33,73,598,160,68,89,328,
JC,SOLDIERS.BRUTUS.Cato,15,39,16,34,21,8,31,8,5,45,27,5,0,59,32,20,7,17,8,8,9,39,47,6,38,60,34,16,14,4,37,31,5,9,88,15,21,8,50,
R3,Archbishop,28,70,22,49,24,21,49,20,21,79,33,21,1,86,52,24,5,15,20,29,12,70,91,3,63,97,49,22,30,9,52,49,6,19,130,28,24,21,58,
H8,Vaux,15,30,12,25,1,9,21,3,5,23,18,5,3,36,15,6,3,7,3,6,4,30,28,1,13,29,25,12,6,1,20,21,5,9,40,15,1,9,21,
R2,Gardener,204,395,123,319,93,106,289,68,76,402,248,76,14,521,259,123,51,127,68,86,64,395,469,36,303,529,319,123,131,49,295,289,58,103,721,204,93,106,355,
WT,SERVANTS.X.2,9,28,11,20,8,7,21,8,8,31,16,8,0,34,18,12,3,8,8,9,5,28,35,2,26,37,20,11,11,3,23,21,2,9,51,9,8,7,25,
Wiv,Falstaff,1535,3430,1190,2630,838,847,2583,705,800,3224,1952,800,91,4011,1968,1249,461,1139,705,693,436,3430,3434,253,2590,4242,2630,1190,945,396,2359,2583,395,843,5758,1535,838,847,3167,
3H6,GAMEKEEPERS.1,67,139,47,112,24,39,100,25,27,132,81,27,4,160,75,41,11,44,25,25,24,139,155,6,104,172,112,47,41,22,92,100,22,42,222,67,24,39,109,
Cor,CITIZENS.ANTIUM.1,9,18,6,15,4,5,13,3,3,21,20,3,0,29,9,4,3,2,3,4,0,18,23,4,9,21,15,6,3,2,17,13,4,9,29,9,4,5,15,
Ham,SAILORS.0.1,18,35,9,23,7,12,23,8,12,28,20,12,0,36,16,10,3,12,8,10,2,35,33,3,24,39,23,9,10,4,21,23,2,12,48,18,7,12,27,
Tro,Antenor,2,6,3,4,0,2,4,1,2,4,4,2,0,10,6,0,1,1,1,0,2,6,5,1,0,6,4,3,0,0,4,4,1,1,9,2,0,2,5,
2H6,Saye,187,383,116,306,69,80,303,80,77,371,235,77,13,467,219,129,62,108,80,88,57,383,407,26,285,486,306,116,115,41,266,303,40,107,645,187,69,80,345,
R2,SERVANTS.EXTON.0.1,6,8,2,6,0,5,3,0,2,6,7,2,0,10,3,0,1,2,0,1,0,8,8,2,3,11,6,2,1,2,2,3,1,3,10,6,0,5,5,
LLL,Nathaniel,239,541,186,418,97,149,392,116,123,503,307,123,11,610,292,168,67,144,116,105,65,541,569,23,379,639,418,186,150,61,350,392,82,135,854,239,97,149,420,
2H4,LordBardolph,275,671,247,517,120,149,522,149,154,677,395,154,31,802,376,238,80,199,149,128,79,671,704,48,495,827,517,247,180,77,470,522,86,181,1116,275,120,149,593,
H8,Campeius,158,397,135,291,68,103,294,104,106,404,230,106,14,464,220,134,49,107,104,114,52,397,424,23,316,513,291,135,119,63,267,294,31,127,653,158,68,103,356,
MV,Antonio,636,1394,432,1080,299,344,1050,326,314,1324,776,314,56,1634,802,481,191,413,326,322,160,1394,1414,106,1047,1725,1080,432,403,163,956,1050,165,314,2367,636,299,344,1267,
Tim,Fool,71,192,77,140,40,52,140,44,52,175,101,52,8,190,81,72,19,58,44,34,23,192,180,8,148,222,140,77,53,23,116,140,21,53,285,71,40,52,158,
Per,KNIGHTS.0.1,17,47,15,32,10,13,34,15,15,42,22,15,2,50,26,17,2,11,15,14,9,47,48,3,38,63,32,15,16,5,25,34,7,10,78,17,10,13,40,
Tim,MESSENGERS.X.3,36,76,28,61,18,18,58,12,15,77,45,15,4,99,50,26,11,29,12,19,11,76,79,5,57,92,61,28,22,9,64,58,4,25,131,36,18,18,77,
Jn,Essex,10,25,11,20,5,10,15,4,5,24,14,5,4,33,15,8,2,7,4,8,3,25,27,2,17,32,20,11,8,1,18,15,4,6,44,10,5,10,23,
2H6,Master,2,6,2,4,4,0,6,2,2,11,5,2,0,9,4,3,0,0,2,4,1,6,12,1,9,14,4,2,5,1,4,6,1,3,15,2,4,0,6,
H8,Surveyor,215,482,164,362,66,139,343,103,120,425,284,120,24,567,259,156,59,135,103,71,56,482,453,55,290,532,362,164,95,39,325,343,56,114,743,215,66,139,404,
Tro,SERVANTS.DIOMEDES.1,0,1,0,0,3,0,1,1,1,2,0,1,0,2,2,1,0,1,1,1,1,1,3,0,3,5,0,0,2,0,0,1,0,0,5,0,3,0,2,
R3,BISHOPS,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,2,1,1,0,2,
Cor,CONSPIRATORS.0.3,55,101,28,78,12,23,78,18,23,92,65,23,3,114,46,23,15,31,18,22,12,101,104,13,80,118,78,28,40,17,76,78,9,28,166,55,12,23,90,
WT,Leontes,2207,4642,1506,3619,1095,1191,3451,929,1023,4529,2775,1023,149,5627,2703,1665,516,1456,929,909,617,4642,4897,338,3355,5674,3619,1506,1193,497,3308,3451,617,1304,7678,2207,1095,1191,4085,
R3,BishopOfEly,23,46,10,34,11,11,35,13,12,42,30,12,2,56,24,17,4,16,13,14,7,46,53,7,40,65,34,10,18,5,31,35,6,13,83,23,11,11,43,
Tro,Troilus,1735,3779,1286,2944,850,1006,2773,758,835,3753,2308,835,117,4629,2204,1262,488,1136,758,836,461,3779,4154,221,2785,4751,2944,1286,1091,432,2663,2773,519,1080,6334,1735,850,1006,3260,
TNK,COUNTRYMEN.0.1,51,99,34,77,19,29,70,14,22,96,60,22,5,112,47,33,12,34,14,17,7,99,100,9,73,122,77,34,30,10,63,70,10,29,156,51,19,29,85,
Ant,GUARDS.CAESAR.0.1,41,88,34,77,14,20,68,13,11,99,66,11,4,119,49,30,9,27,13,13,10,88,101,8,59,115,77,34,22,7,63,68,12,37,141,41,14,20,77,
Ado,ATTENDANTS.0.1,2,3,0,2,1,0,3,1,1,4,1,1,0,3,2,1,0,1,1,1,0,3,5,0,3,5,2,0,2,0,1,3,0,1,5,2,1,0,1,
Ham,Doctor,39,94,39,75,11,22,72,16,19,91,52,19,5,112,55,29,11,25,16,27,7,94,103,10,67,124,75,39,32,6,55,72,8,23,156,39,11,22,76,
WT,Perdita,357,836,279,629,217,215,621,200,207,828,485,207,29,1022,508,298,98,281,200,219,117,836,917,38,665,1119,629,279,251,116,568,621,106,243,1444,357,217,215,770,
Cym,ATTENDANTS.2,25,61,22,47,17,16,45,14,14,63,35,14,3,80,42,21,5,19,14,14,12,61,71,4,45,79,47,22,16,8,46,45,8,18,107,25,17,16,54,
WT,Archidamus,89,192,69,154,39,52,140,34,38,181,97,38,6,201,98,67,21,48,34,32,26,192,175,7,129,202,154,69,39,23,128,140,15,54,276,89,39,52,155,
LLL,LORDS.0,2,5,2,4,0,1,4,1,1,5,3,1,0,5,2,2,0,2,1,2,1,5,6,1,6,9,4,2,3,1,2,4,0,2,9,2,0,1,5,
Oth,OFFICERS.0.1,12,29,10,20,4,8,21,7,9,29,19,9,1,30,10,12,3,7,7,9,3,29,32,1,25,38,20,10,11,2,17,21,3,12,43,12,4,8,23,
R2,Exton,97,163,42,138,38,30,133,24,25,153,105,25,2,212,105,52,25,44,24,32,32,163,196,16,119,225,138,42,52,15,106,133,29,35,296,97,38,30,135,
H8,OldLady,199,471,144,345,101,107,364,128,126,432,247,126,17,541,277,150,60,141,128,128,68,471,484,27,362,581,345,144,142,70,322,364,47,113,790,199,101,107,419,
Tro,Agamemnon,691,1434,495,1156,249,318,1116,248,278,1434,839,278,65,1724,820,475,158,385,248,325,201,1434,1520,120,1067,1767,1156,495,422,170,1024,1116,168,393,2398,691,249,318,1271,
Tro,SERVANTS.TROILUS.1,2,8,3,4,2,4,4,3,4,9,6,4,0,12,6,3,1,1,3,2,2,8,8,2,5,7,4,3,1,1,10,4,0,3,14,2,2,4,9,
Cor,Volumnia,1026,2256,746,1721,522,578,1678,484,535,2140,1378,535,63,2697,1256,781,232,717,484,503,250,2256,2382,194,1687,2851,1721,746,608,298,1533,1678,348,604,3780,1026,522,578,2002,
R2,Salisbury,58,143,50,106,46,33,110,35,37,162,96,37,4,199,99,53,22,35,35,32,24,143,192,7,112,201,106,50,47,12,110,110,29,38,273,58,46,33,119,
R2,Willoughby,44,94,32,78,29,19,75,18,16,107,54,16,0,130,76,38,10,31,18,18,19,94,114,6,72,137,78,32,28,6,65,75,11,27,175,44,29,19,88,
Rom,SERVANTS.CAPULET.0.3,10,20,6,15,5,8,12,4,5,15,6,5,0,21,15,4,1,7,4,4,5,20,19,1,14,27,15,6,8,2,8,12,2,2,33,10,5,8,16,
WT,ShepherdsSon,658,1462,497,1147,324,357,1105,307,315,1361,840,315,27,1686,819,543,174,461,307,298,166,1462,1496,115,1092,1851,1147,497,389,160,927,1105,203,348,2430,658,324,357,1282,
Cor,SOLDIERS.ROMAN.0.1,27,55,16,42,11,17,38,12,13,51,38,13,0,61,23,15,5,11,12,6,5,55,58,8,34,52,42,16,16,3,43,38,9,16,79,27,11,17,37,
1H4,Vintner,12,30,10,23,4,2,28,8,7,31,15,7,2,31,14,9,1,6,8,5,4,30,36,1,23,37,23,10,11,3,17,28,6,7,47,12,4,2,18,
1H6,SERVANTS.GLOUCESTER.0.2,28,81,36,58,19,25,56,17,23,78,35,23,4,90,51,25,10,27,17,17,7,81,78,2,60,99,58,36,24,11,51,56,9,14,136,28,19,25,72,
Err,Balthasar,89,223,85,169,35,53,170,49,54,209,106,54,6,241,129,79,23,66,49,62,29,223,216,7,172,268,169,85,57,36,145,170,17,59,354,89,35,53,197,
Ant,MESSENGERS.X.2,115,238,82,190,46,81,157,41,48,198,118,48,5,250,127,110,22,93,41,56,20,238,213,22,177,299,190,82,46,21,128,157,16,58,369,115,46,81,214,
Mac,MESSENGERS.3,23,51,9,36,17,11,40,19,15,47,24,15,2,58,32,19,4,18,19,15,7,51,57,2,42,67,36,9,15,8,33,40,7,11,89,23,17,11,43,
3H6,Father,104,196,57,163,68,51,145,35,33,196,149,33,4,253,100,67,36,66,35,36,13,196,222,17,147,267,163,57,61,19,133,145,36,60,340,104,68,51,178,
3H6,WATCHMEN.1,32,58,17,47,14,11,47,9,11,65,43,11,3,82,36,21,5,18,9,9,11,58,70,9,41,69,47,17,16,4,54,47,6,23,100,32,14,11,53,
Ham,Claudius,1899,4157,1429,3223,777,1013,3144,829,934,3992,2470,934,133,5004,2401,1417,530,1170,829,886,556,4157,4365,321,2996,5059,3223,1429,1100,479,2941,3144,545,1074,6926,1899,777,1013,3635,
H5,MESSENGERS.X.3,6,10,2,9,0,1,9,2,1,7,4,1,1,10,5,3,1,3,2,5,2,10,11,0,9,14,9,2,5,1,5,9,1,2,17,6,0,1,8,
2H6,Bevis,72,157,56,130,40,33,124,29,27,146,99,27,4,199,96,54,27,32,29,27,39,157,160,14,113,212,130,56,46,13,100,124,27,31,281,72,40,33,152,
Ant,SOLDIERS.ANTONY.X.3,33,61,18,48,12,19,42,10,13,57,52,13,1,77,24,20,9,11,10,8,7,61,68,9,38,74,48,18,15,3,41,42,14,20,95,33,12,19,47,
Ant,Egyptian,17,40,15,30,8,12,28,8,10,40,32,10,1,53,20,17,6,11,8,13,4,40,44,3,29,47,30,15,8,4,35,28,5,18,64,17,8,12,38,
Jn,MESSENGERS.FRENCH.1,19,43,12,32,11,5,38,12,11,46,28,11,1,54,25,16,4,13,12,13,10,43,51,3,38,61,32,12,14,8,31,38,3,18,74,19,11,5,41,
Cym,Pisanio,669,1458,474,1094,321,369,1089,315,364,1443,828,364,45,1704,831,576,163,491,315,328,175,1458,1544,119,1156,1859,1094,474,415,165,1001,1089,141,405,2455,669,321,369,1316,
2H6,Somerset,97,215,78,170,36,54,161,40,45,201,117,45,5,241,119,66,21,57,40,51,32,215,232,17,161,261,170,78,77,18,141,161,23,56,346,97,36,54,170,
H8,Brandon,31,86,32,61,8,30,56,23,25,70,39,25,3,87,45,21,5,17,23,21,14,86,77,7,52,84,61,32,22,9,55,56,5,22,117,31,8,30,62,
Cor,CITIZENS.ROMAN,75,132,31,110,31,48,84,26,22,112,78,22,0,160,82,44,9,50,26,31,23,132,125,16,94,154,110,31,33,17,100,84,13,40,214,75,31,48,129,
WT,Dion,84,203,79,160,31,46,157,40,43,173,123,43,8,224,93,53,29,54,40,48,20,203,202,9,135,227,160,79,61,21,132,157,26,59,300,84,31,46,157,
3H6,ATTENDANTS.EDWARD.1,5,17,6,10,5,3,14,6,7,16,7,7,0,19,12,5,1,4,6,12,3,17,21,1,18,25,10,6,10,3,12,14,0,5,32,5,5,3,16,
2H4,LadyPercy,162,375,127,289,72,81,294,86,86,356,236,86,7,464,221,139,54,104,86,85,58,375,395,36,282,503,289,127,100,43,243,294,53,93,653,162,72,81,351,
Tit,Quintus,99,195,46,159,53,46,149,50,36,197,124,36,5,248,119,75,22,70,50,35,28,195,231,19,155,250,159,46,63,17,153,149,32,51,352,99,53,46,172,
R2,Ross,76,178,57,137,29,40,138,45,41,167,116,41,5,230,109,52,20,49,45,45,28,178,206,18,125,215,137,57,57,16,140,138,28,50,305,76,29,40,149,
Tit,TRIBUNES,10,34,16,21,9,12,22,8,13,30,22,13,0,40,18,9,3,11,8,10,5,34,39,5,26,39,21,16,16,1,27,22,2,12,54,10,9,12,27,
Tim,FRIENDS.Ventidius,29,67,22,48,13,22,45,16,19,68,39,19,3,83,41,23,8,21,16,11,7,67,72,8,47,84,48,22,21,3,46,45,7,16,114,29,13,22,58,
3H6,JohnMortimer,7,10,2,9,0,6,4,1,1,10,5,1,0,9,4,4,1,2,1,2,0,10,10,1,8,11,9,2,3,1,6,4,1,2,15,7,0,6,7,
R2,Bushy,143,299,84,230,50,65,234,72,69,304,159,69,16,351,176,99,37,88,72,72,48,299,329,7,231,367,230,84,91,41,215,234,26,89,493,143,50,65,253,
Wiv,MistressPage,1149,2510,868,1938,492,666,1844,493,572,2281,1415,572,67,2851,1369,852,288,733,493,497,307,2510,2365,272,1788,2940,1938,868,602,334,1699,1844,261,594,4045,1149,492,666,2274,
MV,Lorenzo,599,1305,456,1035,268,304,1001,250,270,1263,765,270,56,1511,690,462,164,380,250,301,141,1305,1341,99,1002,1631,1035,456,371,169,882,1001,165,337,2176,599,268,304,1172,
Wiv,Fenton,369,745,248,586,164,205,540,128,159,691,469,159,24,902,409,270,85,233,128,144,84,745,771,74,525,884,586,248,178,77,543,540,116,194,1233,369,164,205,656,
Mac,Porter,139,288,89,223,55,67,221,60,65,251,180,65,2,357,175,117,41,76,60,57,68,288,282,37,205,323,223,89,70,18,239,221,32,70,492,139,55,67,280,
Ado,Sexton,60,132,44,106,13,28,104,28,26,116,68,26,4,136,64,46,10,40,28,26,17,132,122,4,95,158,106,44,32,17,73,104,18,36,195,60,13,28,109,
JC,Trebonius,34,53,12,43,14,11,42,7,10,64,37,10,1,69,31,19,9,16,7,15,1,53,68,7,47,77,43,12,21,7,39,42,4,17,99,34,14,11,48,
Tmp,SPIRITS.Juno,21,46,13,34,9,16,30,12,12,47,24,12,3,47,20,20,0,12,12,9,7,46,46,2,35,56,34,13,10,5,26,30,5,17,65,21,9,16,36,
2H6,CITIZENS,11,22,8,16,2,5,17,3,6,14,9,6,0,15,6,10,3,7,3,5,5,22,18,0,21,28,16,8,9,2,8,17,2,4,32,11,2,5,18,
WT,Mopsa,58,119,27,91,32,33,86,34,28,97,68,28,2,140,70,41,10,51,34,37,14,119,129,10,100,151,91,27,40,19,89,86,21,27,213,58,32,33,111,
Tim,STRANGERS.2,21,48,12,36,10,11,37,15,12,55,19,12,1,52,32,16,5,14,15,10,4,48,57,1,41,68,36,12,16,9,25,37,4,9,84,21,10,11,36,
TN,Viola,1076,2445,856,1854,627,674,1771,513,591,2314,1386,591,74,2754,1294,940,324,799,513,526,244,2445,2430,147,1875,3041,1854,856,632,303,1588,1771,275,640,3989,1076,627,674,2199,
Tit,Mutius,9,23,7,15,6,7,16,7,8,23,19,8,0,33,14,6,2,10,7,7,2,23,28,6,20,30,15,7,11,3,23,16,3,8,45,9,6,7,25,
R3,GENTLEMEN.0.1,5,13,4,9,2,0,13,4,4,19,5,4,0,18,13,5,1,5,4,3,2,13,19,0,13,22,9,4,7,1,9,13,1,3,28,5,2,0,12,
H5,Warwick,1,4,3,3,4,1,3,0,1,5,4,1,0,6,2,3,0,2,0,0,0,4,4,2,4,5,3,3,0,1,5,3,1,1,9,1,4,1,6,
JC,PLEBEIANS.0.4,117,225,76,187,39,71,154,32,38,224,127,38,2,256,127,74,19,80,32,53,22,225,238,29,184,283,187,76,80,30,157,154,13,66,374,117,39,71,202,
Per,Simonides,524,1140,347,834,225,328,812,269,306,1112,662,306,36,1320,622,364,121,317,269,277,139,1140,1223,88,864,1369,834,347,334,166,815,812,130,323,1861,524,225,328,961,
Mac,WITCHES.1,159,394,177,315,129,96,298,58,79,458,249,79,8,546,289,154,37,128,58,80,58,394,483,44,323,550,315,177,143,26,319,298,64,104,765,159,129,96,386,
Err,DromioOfEphesus,549,1180,373,875,345,326,854,258,305,1127,660,305,21,1405,724,483,111,455,258,288,147,1180,1214,102,968,1524,875,373,302,183,849,854,143,304,2069,549,345,326,1159,
Oth,GENTLEMEN.1,6,16,8,15,3,0,16,2,1,15,8,1,0,14,6,7,2,1,2,0,2,16,14,1,10,16,15,8,3,0,8,16,3,2,22,6,3,0,10,
Cym,SENATORS.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2H6,PETITIONERS.0.2,18,48,21,36,5,9,39,9,12,35,22,12,0,54,32,14,5,17,9,9,9,48,41,4,28,46,36,21,14,0,36,39,3,10,72,18,5,9,41,
MND,RobinGoodfellow,585,1268,440,1015,308,288,980,243,253,1294,779,253,20,1552,753,503,151,393,243,287,168,1268,1447,104,1040,1728,1015,440,424,113,864,980,195,329,2263,585,308,288,1145,
R3,EdwardV,175,401,147,302,105,102,299,79,99,381,209,99,20,464,235,132,42,120,79,79,73,401,430,27,308,519,302,147,130,46,253,299,50,90,682,175,105,102,342,
Cor,CITIZENS.ROMAN.4,36,84,22,62,6,27,57,26,22,75,39,22,2,83,42,32,14,16,26,21,9,84,62,9,64,106,62,22,20,12,41,57,3,13,134,36,6,27,85,
Tim,BANDITS.3,34,60,15,53,12,18,42,11,7,51,39,7,3,68,26,22,9,23,11,10,4,60,55,8,42,62,53,15,15,5,48,42,5,17,93,34,12,18,55,
AWW,LORDS.COURT.1,7,14,5,11,0,3,11,2,3,15,5,3,0,15,10,7,2,1,2,3,3,14,13,1,11,17,11,5,2,2,9,11,1,1,25,7,0,3,13,
R3,Scrivener,65,116,32,95,22,25,91,19,21,131,72,21,2,147,73,33,12,30,19,14,14,116,137,11,78,146,95,32,32,13,79,91,13,36,189,65,22,25,88,
Cym,LADIES.QUEEN,3,5,1,4,2,2,3,1,1,7,4,1,0,7,3,1,0,2,1,2,0,5,7,1,5,8,4,1,2,2,4,3,0,3,9,3,2,2,5,
2H4,OFFICERS.Fang,29,55,16,43,6,13,42,10,12,51,35,12,2,62,25,17,7,14,10,13,8,55,51,4,39,52,43,16,12,10,49,42,4,20,81,29,6,13,50,
JC,SERVANTS.OCTAVIUS.1,27,61,23,48,16,23,38,11,13,58,37,13,0,70,33,22,6,16,11,12,8,61,64,7,41,76,48,23,16,3,35,38,4,20,91,27,16,23,47,
2H4,MESSENGERS.1,11,34,16,27,8,6,28,7,7,30,21,7,2,39,16,14,5,9,7,8,4,34,35,1,26,48,27,16,11,1,17,28,8,7,58,11,8,6,30,
Ant,GUARDS,5,8,3,8,4,2,6,0,0,9,7,0,0,11,4,2,2,2,0,0,0,8,8,2,4,8,8,3,1,1,7,6,0,3,12,5,4,2,7,
R3,EdwardIV,240,518,154,396,100,136,382,124,122,498,308,122,7,625,310,192,71,160,124,124,68,518,543,58,404,672,396,154,151,61,357,382,50,129,900,240,100,136,486,
AWW,Bertram,879,1978,658,1483,469,526,1452,441,495,1857,1129,495,53,2297,1115,736,250,612,441,463,253,1978,2009,161,1503,2434,1483,658,523,244,1366,1452,204,514,3286,879,469,526,1791,
MM,Provost,575,1249,408,950,202,305,944,266,299,1057,650,299,27,1324,647,402,158,336,266,281,136,1249,1138,116,875,1417,950,408,335,138,782,944,115,261,1938,575,202,305,1061,
Ado,FriarFrancis,313,669,227,527,127,172,497,129,142,679,364,142,21,747,362,233,76,170,129,148,65,669,697,46,502,807,527,227,195,74,442,497,65,177,1072,313,127,172,552,
Err,Messenger,55,116,34,88,31,30,86,27,28,129,92,28,4,168,72,46,18,41,27,35,14,116,140,16,99,164,88,34,39,14,103,86,14,44,223,55,31,30,127,
TN,Captain,94,232,90,174,53,58,174,48,58,222,143,58,6,275,126,86,32,73,48,54,26,232,243,16,179,298,174,90,62,31,156,174,31,64,390,94,53,58,211,
Tro,Priam,71,148,52,122,24,31,117,25,26,155,101,26,4,193,88,43,18,40,25,28,22,148,167,8,100,178,122,52,40,17,115,117,22,53,240,71,24,31,126,
Shr,Lucentio,540,1254,440,954,296,336,918,274,300,1228,742,300,37,1521,742,424,182,403,274,255,150,1254,1309,91,926,1520,954,440,338,164,927,918,138,331,2116,540,296,336,1138,
2H4,Mouldy,47,97,26,68,19,35,62,24,29,92,42,29,1,104,61,38,11,28,24,22,11,97,85,11,75,117,68,26,26,11,62,62,4,16,163,47,19,35,94,
Tit,GOTHS.0,16,39,17,28,8,10,29,6,11,37,22,11,2,38,14,12,2,13,6,8,0,39,40,2,28,49,28,17,11,5,17,29,4,14,52,16,8,10,26,
Tit,Tamora,872,1901,667,1482,443,489,1412,362,419,1917,1165,419,49,2273,1059,730,222,593,362,398,216,1901,2108,133,1492,2509,1482,667,557,205,1256,1412,286,524,3241,872,443,489,1657,
Shr,Grumio,585,1311,452,972,344,375,936,274,339,1193,822,339,10,1576,744,457,161,409,274,256,182,1311,1363,133,936,1537,972,452,346,133,975,936,178,350,2162,585,344,375,1149,
Ham,MESSENGERS.1,30,75,31,58,10,16,59,14,17,72,43,17,1,91,47,23,8,19,14,14,16,75,82,5,52,90,58,31,20,9,53,59,9,21,122,30,10,16,61,
JC,SOLDIERS.BRUTUS.Volumnius,4,14,3,9,4,0,14,7,5,20,9,5,0,17,8,7,3,4,7,5,0,14,22,0,16,22,9,3,8,1,11,14,1,5,28,4,4,0,11,
1H6,Basset,97,213,77,170,30,47,166,39,43,187,117,43,8,235,110,72,24,59,39,48,34,213,224,9,155,271,170,77,63,20,119,166,29,55,335,97,30,47,166,
H5,Pistol,410,928,329,749,294,197,731,189,179,989,623,179,38,1292,631,334,164,299,189,198,159,928,1095,58,725,1305,749,329,325,66,712,731,150,251,1766,410,294,197,922,
R3,MURDERERS.1,185,407,131,314,116,120,287,91,93,406,243,93,4,488,241,134,39,124,91,69,49,407,436,41,303,531,314,131,106,63,260,287,63,100,691,185,116,120,355,
Err,OFFICERS.Jailer,1,2,0,1,2,0,2,1,1,3,0,1,0,1,1,1,0,2,1,1,0,2,4,0,5,6,1,0,3,1,0,2,0,0,6,1,2,0,2,
JC,PLEBEIANS.0.3,110,212,75,172,45,70,142,27,40,222,123,40,3,239,113,69,17,78,27,41,17,212,227,24,176,263,172,75,78,29,152,142,16,66,349,110,45,70,188,
Rom,Mercutio,881,1931,703,1548,461,424,1507,347,383,1810,1166,383,64,2282,1052,692,242,594,347,407,257,1931,2002,149,1443,2454,1548,703,548,203,1271,1507,266,509,3216,881,461,424,1723,
H8,Abergavenny,62,119,42,99,19,26,93,15,20,102,78,20,2,143,63,32,19,31,15,17,11,119,110,13,65,127,99,42,29,4,81,93,15,31,177,62,19,26,98,
2H6,SimpcoxWife,27,53,13,37,11,16,37,13,16,51,31,16,0,61,30,18,10,17,13,12,4,53,54,7,41,63,37,13,17,6,39,37,1,13,89,27,11,16,48,
Cor,SOLDIERS.VOLSCIAN.0.1,9,19,6,15,2,5,14,4,4,16,8,4,0,20,12,4,2,3,4,3,4,19,15,1,10,23,15,6,4,2,7,14,1,4,26,9,2,5,15,
WT,Autolycus,1043,2337,818,1830,473,562,1775,476,507,2089,1320,507,60,2665,1285,826,278,729,476,433,289,2337,2284,173,1621,2741,1830,818,561,234,1545,1775,295,574,3712,1043,473,562,2002,
TN,Malvolio,1060,2169,675,1700,480,584,1585,434,469,2025,1255,469,36,2474,1183,805,281,663,434,445,280,2169,2196,133,1601,2623,1700,675,550,246,1452,1585,248,593,3482,1060,480,584,1879,
Cor,Virgilia,99,217,65,163,65,53,164,53,54,213,111,54,5,259,143,93,23,79,53,55,30,217,234,14,182,312,163,65,61,28,129,164,27,47,394,99,65,53,207,
Cor,CITIZENS.ROMAN.0.1,241,473,135,377,86,156,317,97,96,405,268,96,7,544,269,134,46,149,97,96,57,473,450,44,306,525,377,135,115,57,325,317,53,125,725,241,86,156,400,
Per,KNIGHTS.0.3,13,26,7,19,6,10,16,6,7,19,12,7,1,27,14,6,2,9,6,7,6,26,25,1,21,34,19,7,10,5,14,16,4,5,43,13,6,10,23,
