filename,fricative,affricate,glide,nasal,liquid,stop,glottal,linguaalveolar,linguapalatal,labiodental,bilabial,linguavelar,linguadental,voiced,voiceless,sibilant,nonsibilant,sonorant,nonsonorant,coronal,noncoronal,monophthong,diphthong,central,front,back,tense,lax,rounded,unrounded
Err_Pinch,60,1,7,43,25,55,7,101,20,11,31,8,13,129,62,29,162,75,116,104,87,82,16,19,49,14,20,62,13,69
H5_AMBASSADORS.0.1,76,1,24,35,34,67,3,110,41,21,29,13,20,161,76,32,205,93,144,131,106,104,3,27,50,27,28,76,27,77
H5_ATTENDANTS.ENGLISH,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,2,2,0,0,2,1,1,0,1,0,0,1,0,1
H5_Alice,44,5,9,37,23,72,0,123,5,12,40,10,0,126,64,32,158,69,121,106,84,82,11,12,53,17,19,63,7,75
H5_Bardolph,110,6,31,61,53,123,13,182,41,21,70,26,31,237,147,45,339,145,239,201,183,179,23,50,90,39,54,125,41,138
H5_Bedford,51,0,4,19,20,41,4,62,14,16,13,11,15,96,39,16,119,43,92,80,55,64,9,19,33,12,15,49,14,50
H5_BishopOfCanterbury,986,45,146,538,429,920,77,1611,304,246,401,216,209,2008,1056,454,2610,1113,1951,1729,1335,1394,110,486,644,264,256,1138,267,1127
H5_BishopOfEly,139,5,27,83,65,140,11,227,51,29,72,33,36,305,154,63,396,175,284,248,211,209,26,75,99,35,43,166,34,175
H5_Bourbon,34,0,4,29,23,43,5,69,14,4,24,9,8,89,44,17,116,56,77,77,56,53,13,17,26,10,7,46,10,43
H5_Boy,348,5,49,174,134,336,48,510,98,85,162,76,67,665,381,148,898,357,689,563,483,489,56,149,242,98,107,382,91,398
H5_Brittany,24,1,6,18,14,36,0,53,9,6,18,7,6,69,30,12,87,38,61,60,39,47,7,18,24,5,11,36,6,41
H5_Burgundy,279,15,54,181,142,305,26,506,105,74,136,68,61,640,336,118,858,377,599,530,446,439,57,155,196,88,99,340,96,343
H5_Cambridge,49,4,13,41,23,66,2,105,26,15,29,11,8,130,66,24,172,77,119,104,92,94,13,31,42,21,20,74,16,78
H5_Chorus,1032,34,138,612,473,1001,102,1607,338,243,492,241,267,2109,1181,420,2870,1223,2067,1809,1481,1417,124,492,698,227,236,1181,220,1197
H5_Constable,536,12,100,237,264,500,58,814,202,124,253,93,105,1037,612,249,1400,601,1048,939,710,747,92,228,370,149,127,620,131,616
H5_Dauphin,510,13,82,301,218,457,46,789,165,117,262,93,109,1030,551,238,1343,601,980,880,701,729,102,247,345,137,127,602,126,603
H5_Erpingham,23,3,5,17,22,17,2,43,16,3,12,7,4,61,26,14,73,44,43,48,39,39,10,8,22,9,8,31,7,32
H5_Exeter,581,23,83,312,244,525,76,872,193,149,236,124,118,1130,638,238,1530,639,1129,934,834,808,87,285,382,141,173,635,144,664
H5_Fluellen,1170,53,313,731,557,1260,109,2119,482,232,596,329,217,2769,1315,612,3472,1601,2483,2132,1952,2115,236,646,1011,458,455,1660,452,1663
H5_Gloucester,12,2,3,8,6,9,3,18,3,0,9,3,4,29,11,5,35,17,23,19,21,22,7,6,11,5,7,15,3,19
H5_Governor,30,1,5,15,13,31,3,49,11,8,9,9,6,58,37,13,82,33,62,54,41,44,4,11,24,9,11,33,6,38
H5_Gower,265,16,58,161,123,293,34,454,90,62,120,97,59,584,332,110,806,342,574,463,453,434,50,157,191,86,86,348,83,351
H5_Grandpre,83,2,5,35,49,82,2,126,33,18,37,17,23,164,92,40,216,89,167,160,96,90,10,27,51,12,10,80,11,79
H5_Grey,58,3,7,24,16,50,3,76,18,21,22,8,10,98,60,24,134,47,111,84,74,76,12,28,35,13,25,51,19,57
H5_HERALDS.1,7,1,0,3,4,2,1,7,3,2,2,0,2,12,5,2,15,7,10,9,8,8,0,5,3,0,2,6,1,7
H5_HenryV,4529,182,850,2677,2043,4403,371,7094,1526,1079,2330,1115,1169,9676,5008,1910,12774,5570,9114,7885,6799,6760,956,2138,3327,1295,1338,5422,1210,5550
H5_Jamy,42,0,6,14,19,35,0,59,7,13,17,9,11,73,43,18,98,39,77,70,46,58,13,11,33,14,6,52,12,46
H5_Katherine,77,16,12,90,77,176,1,301,21,18,72,35,0,296,152,58,390,179,269,242,206,179,31,35,101,43,42,137,22,157
H5_KingOfFrance,414,10,74,254,196,410,36,677,148,99,213,101,84,897,461,195,1163,524,834,733,625,636,41,217,308,111,112,524,97,539
H5_MESSENGERS.X.1,7,1,1,8,6,11,1,14,6,3,5,5,0,24,10,3,31,15,19,18,16,15,1,6,7,2,3,12,2,13
H5_MESSENGERS.X.2,11,0,2,6,8,9,0,18,5,3,4,3,3,24,12,5,31,16,20,22,14,15,2,5,8,2,0,15,1,14
H5_MESSENGERS.X.3,3,1,1,3,5,5,0,6,5,1,3,2,1,13,5,1,17,9,9,10,8,9,0,2,5,2,1,8,1,8
H5_MacMorris,83,2,13,70,28,87,3,155,29,13,44,19,20,192,91,47,236,111,172,157,126,141,34,57,59,25,24,117,21,120
H5_MistressQuickly,175,5,37,115,75,213,35,316,51,34,109,41,34,405,215,72,548,227,393,315,305,294,38,81,148,65,72,222,51,243
H5_Montjoy,247,6,35,133,110,235,25,384,74,58,122,53,50,497,269,114,652,278,488,428,338,341,45,109,172,60,74,267,59,282
H5_Nym,188,3,48,106,75,185,19,277,58,41,113,44,53,396,209,75,530,229,376,325,280,317,50,85,176,56,59,258,52,265
H5_Orleans,182,6,32,89,84,152,25,259,60,50,84,33,34,358,187,73,472,205,340,292,253,275,30,84,143,48,52,223,39,236
H5_Pistol,581,21,68,300,297,608,45,899,179,160,296,149,147,1224,651,229,1646,665,1210,1014,861,770,184,249,373,148,141,629,126,644
H5_QueenOfFrance,108,5,20,57,54,104,7,159,40,24,58,30,30,243,105,47,301,131,217,196,152,163,14,50,82,31,33,130,33,130
H5_Rambures,39,1,10,19,28,35,6,62,21,6,18,9,10,94,38,17,115,57,75,80,52,61,6,17,30,14,14,47,12,49
H5_SOLDIERS.ENGLISH.Bates,87,3,22,41,28,89,19,122,25,22,46,25,11,164,106,35,235,91,179,134,136,128,19,27,72,29,41,87,29,99
H5_SOLDIERS.ENGLISH.Court,6,1,1,5,3,9,0,13,4,0,4,1,3,18,7,3,22,9,16,14,11,9,2,4,2,3,2,7,2,7
H5_SOLDIERS.ENGLISH.Williams,295,20,73,178,131,288,33,471,95,70,170,74,72,637,348,120,865,382,603,499,486,494,89,136,264,94,101,393,82,412
H5_SOLDIERS.FRENCH.LeFer,26,7,9,22,15,34,0,59,15,9,25,5,0,79,34,17,96,46,67,49,64,47,1,15,19,13,19,28,10,37
H5_Salisbury,40,1,9,25,28,45,1,75,20,11,27,8,6,106,42,22,126,62,86,84,64,62,8,18,31,13,17,45,11,51
H5_Scroop,54,4,7,24,23,58,6,83,21,12,33,7,8,99,71,28,142,54,116,93,77,69,11,14,43,12,20,49,14,55
H5_Warwick,4,0,1,3,0,2,2,5,0,0,2,0,1,5,5,1,9,4,6,4,6,2,4,2,0,0,0,2,0,2
H5_Westmoreland,90,5,13,56,40,71,15,136,24,20,33,24,23,196,79,32,243,109,166,147,128,113,18,33,60,20,20,93,19,94
H5_York,6,0,1,7,5,4,1,7,2,2,7,2,2,21,2,1,22,13,10,10,13,10,3,4,5,1,3,7,0,10
H8_Abergavenny,69,1,2,30,25,58,9,84,18,19,29,11,15,114,71,26,159,57,128,96,89,95,11,32,54,9,17,78,10,85
H8_Anne,163,4,42,126,83,197,18,305,71,40,111,38,32,410,205,73,542,251,364,323,292,279,45,76,129,74,70,209,64,215
H8_BishopOfLincoln,25,1,6,16,11,34,4,51,12,4,10,8,4,55,38,13,80,33,60,54,39,42,7,16,19,7,9,33,6,36
H8_Brandon,40,2,9,21,20,42,7,66,21,5,17,13,5,81,53,23,111,50,84,74,60,72,5,23,30,19,26,46,20,52
H8_Buckingham,803,24,117,508,351,752,103,1222,233,201,452,192,152,1665,890,347,2208,976,1579,1296,1259,1203,171,375,606,222,260,943,196,1007
H8_Butts,38,1,3,18,17,31,4,54,15,4,14,9,8,68,40,22,86,38,70,66,42,47,13,17,25,5,4,43,6,41
H8_Campeius,205,9,63,119,103,201,20,345,105,48,106,47,29,467,233,108,592,285,415,366,334,323,23,90,144,89,80,243,80,243
H8_Capuchius,36,0,11,29,18,36,3,59,17,10,24,12,5,93,37,18,112,58,72,63,67,54,7,16,25,13,12,42,14,40
H8_Chamberlain,638,14,135,307,287,558,75,914,225,147,299,149,130,1250,689,286,1653,729,1210,1054,885,920,133,260,466,194,234,686,192,728
H8_Chancellor,108,5,21,67,58,101,8,173,54,27,60,17,21,232,128,52,308,146,214,201,159,170,21,50,80,40,42,128,40,130
H8_Cranmer,596,23,75,361,258,525,70,945,193,119,287,114,110,1190,648,297,1541,694,1144,1002,836,858,126,289,417,152,187,671,172,686
H8_Crier,9,0,2,15,7,20,1,20,4,3,2,18,5,36,17,0,53,24,29,22,31,29,0,11,15,3,8,21,5,24
H8_Cromwell,187,4,39,99,81,149,25,267,76,39,83,36,33,369,190,90,469,219,340,294,265,249,29,73,120,56,62,187,59,190
H8_Denny,9,1,2,6,8,11,2,14,9,1,8,2,1,27,10,5,32,16,21,19,18,17,4,5,7,5,5,12,6,11
H8_Epilogue,62,0,13,27,27,63,2,100,14,13,32,14,17,114,78,30,162,67,125,113,79,89,13,22,54,13,20,69,11,78
H8_GENTLEMEN.1,422,12,59,222,161,391,53,647,130,86,174,91,86,779,488,197,1070,442,825,704,563,622,54,219,275,128,143,479,125,497
H8_GENTLEMEN.2,351,9,49,163,114,314,47,484,88,71,141,86,83,609,391,150,850,326,674,542,458,515,60,178,249,88,111,404,90,425
H8_GENTLEMEN.3,215,9,46,126,106,221,18,334,75,47,136,56,57,477,246,93,630,278,445,395,328,351,43,128,175,48,70,281,57,294
H8_GENTLEMEN.X,9,0,3,6,6,9,0,16,4,0,7,3,3,26,7,6,27,15,18,19,14,18,1,6,9,3,3,15,2,16
H8_Gardiner,357,15,72,210,143,350,37,582,127,77,187,67,70,723,424,173,974,425,722,619,528,555,73,178,259,118,128,427,114,441
H8_Garter,16,0,0,12,8,15,1,29,3,5,7,4,2,35,16,8,43,20,31,28,23,26,2,12,10,4,3,23,5,21
H8_Griffith,262,7,48,139,96,235,47,409,67,58,122,45,39,493,294,118,669,283,504,412,375,377,34,109,191,77,94,283,80,297
H8_Guilford,35,1,10,22,16,46,8,56,11,8,26,15,6,83,47,13,117,48,82,58,72,71,5,20,36,15,20,51,17,54
H8_HenryVIII,1742,55,405,1077,781,1835,184,2866,692,389,984,410,370,3791,2104,799,5096,2263,3632,3109,2786,2674,419,813,1267,594,662,2012,585,2089
H8_Katherine,1461,62,349,1016,761,1502,164,2449,664,346,926,336,266,3389,1762,685,4466,2126,3025,2654,2497,2348,380,674,1100,574,542,1806,518,1830
H8_Keeper,7,1,9,13,15,21,0,30,17,1,13,4,1,51,15,5,61,37,29,32,34,29,7,7,11,11,6,23,11,18
H8_LADIES.KATHERINE.0.1,53,0,5,22,22,35,7,65,16,11,18,9,11,90,47,24,113,49,88,82,55,64,3,18,40,6,14,50,6,58
H8_LADIES.KATHERINE.Patience,19,0,1,14,7,13,8,24,5,4,6,5,2,34,20,5,49,22,32,23,31,29,3,13,10,6,9,20,11,18
H8_Lovell,240,8,47,155,125,262,20,399,101,54,125,73,65,545,292,101,736,327,510,459,378,388,60,147,172,69,91,297,87,301
H8_Messenger,9,1,3,11,8,10,1,19,8,1,8,3,2,30,12,5,37,22,20,22,20,22,2,6,12,4,5,17,4,18
H8_Norfolk,852,20,153,463,353,821,94,1331,265,169,397,216,190,1676,986,399,2263,969,1693,1484,1178,1212,125,375,582,255,250,962,240,972
H8_OldLady,229,8,67,134,126,259,21,386,116,59,138,57,46,530,293,103,720,327,496,436,387,400,54,102,189,109,85,315,101,299
H8_Page,2,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,3,0,3,2,1,2,0,0,2,0,0,2,0,2
H8_Porter,131,3,35,74,71,147,9,220,63,21,72,41,35,321,140,66,395,180,281,257,204,220,26,70,94,56,59,161,49,171
H8_Prologue,142,4,29,83,63,123,7,225,47,33,66,27,39,296,148,63,381,175,269,256,188,221,33,59,125,37,62,159,40,181
H8_SECRETARIES.0.1,4,0,2,0,4,3,1,5,4,0,2,1,0,9,4,3,10,6,7,7,6,6,1,0,4,2,4,2,2,4
H8_SERVANTS.LARDER.1,2,0,1,3,5,12,0,12,4,0,5,2,0,14,9,2,21,9,14,16,7,9,1,2,1,6,4,5,8,1
H8_SERVANTS.PORTER.1,162,3,33,108,70,166,16,266,53,31,111,31,34,343,199,81,461,211,331,292,250,265,40,85,119,61,57,208,55,210
H8_SERVANTS.X.1,18,1,0,11,11,15,0,26,10,6,9,1,4,42,14,8,48,22,34,32,24,20,2,8,8,4,2,18,3,17
H8_Sands,156,3,35,102,86,157,17,250,62,40,101,39,30,361,178,69,470,223,316,291,248,245,53,71,122,52,42,203,47,198
H8_Scribe,8,0,1,10,5,13,1,15,3,2,1,12,3,24,13,2,35,16,21,17,20,21,0,7,12,2,5,16,3,18
H8_Sergeant,18,0,0,11,7,13,1,22,5,7,5,5,4,32,17,6,43,18,31,28,21,24,2,14,9,1,7,17,5,19
H8_Suffolk,347,12,50,204,151,338,54,510,119,71,175,104,69,703,399,153,949,405,697,579,523,528,64,156,273,99,115,413,98,430
H8_Surrey,292,6,61,157,149,291,30,435,126,58,140,89,78,630,326,126,830,367,589,524,432,440,63,147,197,96,91,349,88,352
H8_Surveyor,280,15,38,151,92,251,51,407,72,58,136,47,56,513,314,115,712,281,546,441,386,400,38,122,192,86,103,297,88,312
H8_Usher,0,0,1,2,2,5,0,3,2,0,3,2,0,8,2,0,10,5,5,4,6,6,0,1,2,3,1,5,2,4
H8_Vaux,16,2,1,5,5,16,1,20,6,3,7,3,5,27,18,7,38,11,34,25,20,25,0,9,14,2,8,17,4,21
H8_Wolsey,1708,44,335,1096,749,1663,186,2687,615,417,954,399,337,3635,1960,768,4827,2180,3415,2916,2679,2643,407,869,1245,529,606,2037,547,2096
Ham_AMBASSADORS,28,0,1,15,11,24,3,44,7,6,6,8,5,51,28,14,65,27,52,50,29,37,1,11,19,7,3,34,5,32
Ham_ATTENDANTS,2,1,0,5,3,3,0,11,2,0,1,0,0,11,3,2,12,8,6,8,6,7,0,3,4,0,2,5,0,7
Ham_ATTENDANTS.0.1,10,1,1,7,5,4,1,17,4,2,2,0,2,20,8,5,23,13,15,16,12,15,2,5,8,2,5,10,4,11
Ham_ATTENDANTS.1,66,2,10,31,18,67,8,99,21,6,28,14,18,112,82,34,160,59,135,120,74,84,2,24,46,14,26,58,19,65
Ham_ATTENDANTS.2,25,2,12,25,20,42,6,59,19,3,21,12,6,84,42,10,116,57,69,65,61,59,5,11,30,18,19,40,17,42
Ham_ATTENDANTS.GUARDS,0,0,0,2,4,0,0,3,1,0,2,0,0,6,0,0,6,6,0,4,2,0,0,0,0,0,0,0,0,0
Ham_Barnardo,127,0,30,65,57,115,16,182,42,22,62,39,31,240,154,58,336,152,242,230,164,176,27,47,90,39,38,138,35,141
Ham_Claudius,2309,68,438,1233,977,2268,246,3619,798,513,1103,481,533,4598,2695,1017,6276,2648,4645,4039,3254,3342,349,1015,1661,666,731,2611,661,2681
Ham_Cornelius,4,0,2,2,1,4,0,7,1,0,2,1,2,9,4,2,11,5,8,10,3,7,0,1,5,1,3,4,1,6
Ham_Doctor,51,3,6,26,30,53,9,84,26,11,24,7,8,117,52,23,146,62,107,99,70,85,5,34,37,14,20,65,16,69
Ham_FOLLOWERS.LAERTES,1,0,4,1,3,2,0,6,0,0,4,1,0,8,3,1,10,8,3,5,6,5,0,0,5,0,2,3,0,5
Ham_Fortinbras,122,6,10,54,40,103,16,169,25,24,53,24,24,194,141,58,277,104,231,187,148,152,27,48,76,28,29,123,24,128
Ham_Francisco,27,0,5,19,12,28,4,42,11,7,9,13,5,52,39,11,80,36,55,46,45,43,9,9,23,11,11,32,12,31
Ham_Gertrude,545,14,108,309,276,561,66,915,178,98,303,120,133,1178,635,248,1565,693,1120,1031,782,804,130,227,425,152,190,614,156,648
Ham_Ghost,380,11,50,216,144,392,24,622,87,92,205,67,96,735,458,168,1025,410,783,672,521,508,85,191,229,88,117,391,95,413
Ham_Gravedigger,386,8,72,168,148,356,57,579,111,62,161,75,93,698,440,174,964,388,750,659,479,549,59,121,332,96,119,430,85,464
Ham_GravediggersCompanion,50,2,5,35,19,52,9,87,13,8,21,13,12,100,63,21,142,59,104,83,80,86,8,24,46,16,14,72,13,73
Ham_Guildenstern,159,2,35,116,100,165,13,265,77,46,121,27,28,393,184,72,505,251,326,302,275,276,38,89,129,58,74,202,49,227
Ham_Hamlet,6130,170,1198,3546,2472,6025,567,9591,1951,1365,3268,1346,1453,12513,7028,2745,16796,7216,12325,10523,9018,9326,1298,2919,4587,1820,1995,7331,1770,7556
Ham_Horatio,1062,19,204,618,525,1095,100,1780,363,234,584,199,263,2292,1231,465,3058,1347,2176,2021,1502,1581,244,490,772,319,332,1249,284,1297
Ham_Laertes,770,25,129,482,340,735,71,1248,246,193,413,138,172,1605,876,334,2147,951,1530,1336,1145,1107,180,363,534,210,247,860,216,891
Ham_MESSENGERS.1,36,1,9,20,29,47,2,69,19,8,20,15,9,92,50,17,125,58,84,85,57,65,5,25,29,11,11,54,13,52
Ham_MESSENGERS.2,24,1,3,13,11,13,2,27,6,4,14,3,9,47,18,9,56,27,38,37,28,31,8,8,16,7,11,20,9,22
Ham_Marcellus,229,3,37,136,116,221,24,378,80,49,116,43,52,466,276,104,638,289,453,431,311,322,65,97,162,63,56,266,56,266
Ham_Ophelia,573,14,129,358,279,561,89,931,221,101,338,117,117,1316,598,266,1648,766,1148,1026,888,844,162,231,430,183,195,649,161,683
Ham_Osric,194,10,39,107,105,167,27,294,85,44,82,55,35,404,218,88,534,251,371,334,288,314,33,91,165,58,76,238,57,257
Ham_PLAYERS.0.1,9,0,4,5,3,4,2,10,3,3,5,0,2,16,9,2,23,12,13,10,15,10,3,3,5,2,3,7,3,7
Ham_PLAYERS.1,209,8,23,111,89,185,26,324,56,44,98,33,44,400,225,95,530,223,402,350,275,275,25,99,123,53,49,226,50,225
Ham_PLAYERS.King,214,1,33,99,99,202,11,344,69,57,90,29,48,429,219,98,550,231,417,385,263,271,33,82,138,51,68,203,57,214
Ham_PLAYERS.Lucianus,21,3,3,17,10,39,0,53,4,5,14,11,6,52,41,10,83,30,63,49,44,34,5,11,19,4,9,25,6,28
Ham_PLAYERS.Prologue,7,1,3,4,8,11,1,16,8,2,5,2,0,20,14,4,30,15,19,18,16,18,0,4,9,5,5,13,5,13
Ham_PLAYERS.Queen,126,2,21,93,53,142,7,232,39,32,77,31,19,275,162,68,369,167,270,230,207,183,30,68,89,26,39,144,25,158
Ham_Polonius,1369,39,291,812,614,1377,155,2225,478,313,741,280,310,2932,1570,591,3911,1717,2785,2432,2070,2108,309,607,1070,431,524,1584,415,1693
Ham_Reynaldo,17,1,6,26,33,27,2,55,16,4,22,8,3,91,19,8,102,65,45,64,46,39,22,8,24,7,3,36,6,33
Ham_Rosencrantz,338,9,86,223,183,348,25,578,148,67,197,72,100,806,381,146,1041,492,695,662,525,555,75,184,252,119,118,437,104,451
Ham_SAILORS.0.1,20,0,4,9,10,16,3,28,10,3,11,2,2,38,21,12,47,23,36,33,26,32,5,7,17,8,11,21,11,21
Ham_SOLDIERS.FORTINBRAS.Captain,27,1,12,18,21,45,1,63,16,9,20,8,7,81,43,10,114,51,73,67,57,66,9,21,28,17,14,52,15,51
Ham_Voltemand,103,3,16,48,40,87,10,147,37,27,42,20,14,181,116,52,245,104,193,156,141,127,10,32,66,29,31,96,28,99
JC_Antony,1469,38,272,769,589,1328,144,2314,489,286,703,226,303,2927,1538,736,3729,1630,2835,2508,1957,2129,267,640,1038,451,561,1568,438,1691
JC_Artemidorus,95,1,11,42,30,76,6,143,21,20,28,18,19,153,102,50,205,83,172,153,102,117,19,38,60,19,35,82,23,94
JC_Brutus,2866,56,505,1601,1246,2815,285,4622,942,621,1481,508,630,5812,3277,1330,7759,3352,5737,5048,4041,4355,589,1271,2193,891,1057,3298,844,3511
JC_COMMONERS.Carpenter,1,0,0,1,1,3,0,3,1,0,1,1,0,2,4,1,5,2,4,3,3,3,0,2,1,0,1,2,1,2
JC_COMMONERS.Cobbler,60,3,19,38,24,69,3,112,22,9,45,10,12,142,71,36,177,81,132,115,98,120,20,36,59,25,41,79,33,87
JC_Caesar,603,7,110,338,262,600,56,1011,193,116,305,102,137,1212,708,294,1626,710,1210,1107,813,941,118,260,504,177,250,691,180,761
JC_Calphurnia,116,0,26,68,48,107,8,192,46,22,45,24,28,244,121,58,307,142,223,211,154,164,20,52,80,32,37,127,23,141
JC_Casca,594,9,99,312,216,590,88,928,169,125,280,99,131,1117,703,250,1570,627,1193,999,821,882,104,255,447,180,207,675,171,711
JC_Cassius,2053,45,410,1091,836,1988,185,3234,701,449,1055,357,442,4138,2285,977,5446,2337,4086,3548,2875,3040,401,917,1517,606,748,2292,614,2426
JC_Cicero,38,0,6,23,13,37,0,54,14,7,16,15,11,70,47,20,97,42,75,66,51,61,4,17,28,16,16,45,16,45
JC_Cinna,65,0,17,32,28,73,5,109,32,12,28,12,17,138,77,31,184,77,138,122,93,97,14,25,49,23,31,66,21,76
JC_CinnaPoet,46,2,11,40,26,52,1,100,12,11,34,9,10,122,55,24,153,77,100,98,79,91,20,32,52,7,24,67,15,76
JC_Decius,186,4,29,94,75,172,21,292,57,33,94,31,32,352,208,100,460,198,362,319,241,258,32,65,151,42,79,179,52,206
JC_Flavius,107,5,29,53,47,105,3,161,42,22,57,26,35,236,110,47,299,129,217,197,149,159,21,50,75,34,37,122,33,126
JC_Lepidus,13,0,3,10,7,12,2,26,8,2,5,2,0,26,19,9,36,20,25,23,22,21,3,7,9,5,5,16,4,17
JC_Ligarius,59,1,11,34,24,66,5,96,18,15,38,11,12,119,76,27,168,69,126,103,92,95,17,35,37,23,17,78,14,81
JC_Lucius,83,0,18,65,56,91,5,156,45,14,53,14,26,217,96,38,275,139,174,192,121,143,33,42,69,32,32,111,34,109
JC_Marullus,113,4,38,70,53,139,12,211,58,18,69,24,25,261,156,58,359,161,256,225,192,195,27,58,78,59,54,141,48,147
JC_Messenger,9,1,1,11,8,16,0,25,5,1,9,3,3,34,12,5,41,20,26,26,20,27,1,11,13,3,7,20,3,24
JC_Metellus,81,3,11,40,28,60,11,108,24,17,43,9,11,146,77,42,181,79,144,116,107,102,5,32,52,18,27,75,24,78
JC_Octavius,166,5,40,86,86,203,16,311,67,32,88,33,39,363,223,79,507,212,374,340,246,287,29,91,132,64,72,215,63,224
JC_PLEBEIANS,43,1,16,24,29,46,4,91,9,8,34,6,7,102,57,24,135,69,90,86,73,78,10,28,44,6,22,56,9,69
JC_PLEBEIANS.0.1,115,1,29,63,55,112,17,197,26,17,81,15,22,240,135,59,316,147,228,204,171,188,21,70,102,16,49,139,20,168
JC_PLEBEIANS.0.2,120,3,36,63,62,106,12,206,25,23,81,19,24,257,133,61,329,161,229,210,180,200,17,58,122,20,61,139,33,167
JC_PLEBEIANS.0.3,106,3,28,57,60,107,17,198,28,17,70,15,16,228,133,56,305,145,216,195,166,176,18,55,100,21,50,126,29,147
JC_PLEBEIANS.0.4,112,2,30,64,65,111,21,202,38,19,77,14,13,248,136,59,325,159,225,206,178,179,19,58,96,25,48,131,28,151
JC_Pindarus,61,0,6,40,32,39,9,81,25,21,29,3,10,114,64,21,157,78,100,90,88,73,14,17,37,19,15,58,16,57
JC_Poet,27,2,6,22,12,24,1,48,14,4,17,3,6,67,26,16,77,40,53,52,41,48,4,11,28,9,17,31,10,38
JC_Popilius,5,0,4,2,5,4,0,6,7,2,4,0,1,14,6,2,18,11,9,11,9,9,4,2,5,2,2,7,3,6
JC_Portia,355,5,107,248,146,408,40,612,162,67,229,83,76,807,462,172,1097,501,768,668,601,604,93,186,265,153,146,458,148,456
JC_Publius,4,0,0,1,1,4,0,5,0,1,2,2,0,7,3,3,7,2,8,5,5,5,0,1,3,1,2,3,2,3
JC_SERVANTS.ANTONY.1,78,2,7,43,33,65,9,132,17,17,39,2,12,151,77,40,188,83,145,133,95,110,11,34,59,17,33,77,17,93
JC_SERVANTS.CAESAR.1,16,0,4,8,11,14,2,24,7,6,7,2,5,35,18,3,50,23,30,29,24,19,6,6,6,7,2,17,4,15
JC_SERVANTS.OCTAVIUS.1,30,0,3,17,13,32,5,56,8,5,13,5,3,66,29,17,78,33,62,56,39,55,5,19,28,8,19,36,10,45
JC_SOLDIERS.ANTONY.0.1,11,1,2,8,10,11,1,24,6,0,8,1,3,32,11,7,36,20,23,26,17,22,3,10,8,4,8,14,5,17
JC_SOLDIERS.ANTONY.0.2,3,0,0,3,3,4,1,8,2,0,2,0,0,8,5,2,11,6,7,8,5,8,1,2,4,2,3,5,2,6
JC_SOLDIERS.BRUTUS.0.1,1,0,0,1,0,2,0,4,0,0,0,0,0,2,2,1,3,1,3,3,1,1,0,0,1,0,0,1,0,1
JC_SOLDIERS.BRUTUS.0.2,1,0,0,1,0,2,0,4,0,0,0,0,0,2,2,1,3,1,3,3,1,1,0,0,1,0,0,1,0,1
JC_SOLDIERS.BRUTUS.0.3,1,0,0,1,0,2,0,4,0,0,0,0,0,2,2,1,3,1,3,3,1,1,0,0,1,0,0,1,0,1
JC_SOLDIERS.BRUTUS.Cato,26,0,4,16,12,30,6,40,6,6,16,9,5,52,36,9,79,32,56,43,45,38,15,13,17,8,8,30,5,33
JC_SOLDIERS.BRUTUS.Claudius,1,0,1,6,10,5,0,11,6,0,6,0,0,21,2,1,22,17,6,15,8,7,5,1,5,1,2,5,1,6
JC_SOLDIERS.BRUTUS.Clitus,35,0,4,15,30,28,4,54,15,12,15,5,7,74,38,12,100,49,63,68,44,48,10,11,31,6,10,38,6,42
JC_SOLDIERS.BRUTUS.Dardanus,4,0,0,1,5,11,2,13,1,0,1,4,0,9,12,2,19,6,15,14,7,8,1,1,5,2,3,5,2,6
JC_SOLDIERS.BRUTUS.Lucilius,109,1,16,61,50,111,12,177,42,19,51,21,26,224,124,52,296,127,221,200,148,158,24,46,81,31,48,110,30,128
JC_SOLDIERS.BRUTUS.Messala,154,3,10,80,55,155,13,256,41,28,58,21,40,281,176,73,384,145,312,281,176,206,34,63,101,42,47,159,42,164
JC_SOLDIERS.BRUTUS.Strato,32,1,6,21,19,23,6,42,14,12,17,6,5,68,34,9,93,46,56,47,55,52,5,14,25,13,14,38,12,40
JC_SOLDIERS.BRUTUS.Titinius,124,1,15,59,54,131,14,208,34,20,50,27,31,260,124,59,325,128,256,232,152,163,35,42,84,37,40,123,24,139
JC_SOLDIERS.BRUTUS.Varro,8,0,6,11,16,12,0,28,10,0,12,2,1,42,11,7,46,33,20,33,20,19,6,4,11,4,6,13,5,14
JC_SOLDIERS.BRUTUS.Volumnius,9,0,1,7,8,5,0,17,5,3,4,0,1,19,11,5,25,16,14,19,11,11,3,3,4,4,0,11,2,9
JC_Soothsayer,63,2,6,37,24,71,5,108,11,12,38,14,15,125,78,31,172,67,136,117,86,107,17,29,56,22,39,68,25,82
JC_Trebonius,35,1,7,17,16,29,6,59,10,9,16,1,4,69,36,16,89,40,65,60,45,50,7,10,35,5,10,40,9,41
Jn_Arthur,412,12,146,305,216,491,36,756,207,101,288,107,87,1081,501,188,1394,667,915,814,768,742,107,182,385,175,167,575,166,576
Jn_Austria,147,4,21,70,71,135,7,214,44,35,73,31,44,279,169,61,387,162,286,262,186,198,28,66,93,39,28,170,38,160
